"","Names","Birth_dates","Countries","Wikidata","Occupation","bytes_english","Quotations_english","languages_english","bytes_german","Quotations_german","languages_german","bytes_french","Quotations_french","languages_french","pca"
"6593","Fischetti, Fedele",1732,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1399906"," painter ",2619,16,4,NA,NA,NA,8376,10,4,0.858193910073122
"6594"," Fischetti ,  Odoardo ",1780,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q16212655"," painter ",2526,3,2,NA,NA,NA,NA,NA,NA,0.210700066352299
"6595","Fontanesi, Francesco",1751,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q22020046"," drawer ",5227,3,1,NA,NA,NA,NA,NA,NA,0.288828783405741
"6596"," Foschi ,  Francesco ",1710,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3080968"," painter ",2014,12,5,NA,NA,NA,4604,12,5,0.781664275238272
"6597","Foschini, Michele",1711,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q17319751"," painter ",1344,1,2,NA,NA,NA,NA,NA,NA,0.151526435011785
"6598","Fossati, Davide",1708," Switzerland ","https://www.wikidata.org/wiki/Special:EntityPage/Q82875"," painter ",1619,5,2,NA,NA,NA,NA,NA,NA,0.175453934142247
"6599"," Fossati ,  Domenico ",1743,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q94825"," painter ",866,7,1,NA,NA,NA,NA,NA,NA,0.103215821157349
"6600"," Foti ,  Luciano ",1694,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q13529932"," painter ",1051,1,1,NA,NA,NA,NA,NA,NA,0.0943307039702564
"6601"," Franchini ,  Niccolò ",1704,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q16859302"," painter ",2450,6,2,NA,NA,NA,NA,NA,NA,0.215888400962401
"6602","Fratta, Domenico",1696,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q5290109"," painter ",1007,5,1,NA,NA,NA,NA,NA,NA,0.103839866780646
"6603"," Frigerio ,  Carlo ",1763,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q687148"," painter ",1626,13,3,NA,NA,NA,2146,9,3,0.490448089653328
"6604","Frisoni, Luigi",1760,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q6700035"," painter ",970,11,3,NA,NA,NA,1896,10,3,0.450510115289289
"6605","Frulli, Giovanni",1765,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q18169189"," painter ",1665,5,1,NA,NA,NA,NA,NA,NA,0.133580510349948
"6606","Fuentes, Giorgio",1756,"painter","https://www.wikidata.org/wiki/Special:EntityPage/Q5563475"," painter ",1242,9,2,NA,NA,NA,2644,5,2,0.373919790558377
"6607","Gabbiani, Gaetano",1732,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q5516687"," painter ",972,3,1,NA,NA,NA,NA,NA,NA,0.0965089682273503
"6608","Gabrielli, Gaspare",1770,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q19282380"," painter ",2622,10,1,NA,NA,NA,NA,NA,NA,0.191207892878335
"6609","Galante, Severino",1750,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q19519497"," painter ",1571,3,1,NA,NA,NA,NA,NA,NA,0.123582897555636
"6610"," Galeotti ,  Anna ",1739,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q16266448"," painter ",1292,4,1,NA,NA,NA,NA,NA,NA,0.113846977807515
"6611","Gale%C3%B2tti, Giuseppe",1708,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3770616"," painter ",2286,8,2,NA,NA,NA,NA,NA,NA,0.214224788770573
"6612","Galliadi, Giovanni",1751,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q16853510"," painter ",953,1,1,NA,NA,NA,NA,NA,NA,0.0899012464173815
"6613","Galliari, Bernardino",1707,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q822897"," painter ",2862,12,3,NA,NA,NA,NA,NA,NA,0.295709607314226
"6614","Galliari, Fabrizio",1709,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3738042"," painter ",1387,2,2,NA,NA,NA,NA,NA,NA,0.15634444722311
"6615","Galliari, Gaspare",1760,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q16853512"," painter ",3031,6,2,NA,NA,NA,NA,NA,NA,0.242148756454444
"6616"," Gallina ,  Gallo ",1796,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q5519118"," painter ",1221,4,2,NA,NA,NA,NA,NA,NA,0.154590437938366
"6617","Gallina, Lodovico",1752,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3839104"," painter ",1998,9,2,NA,NA,NA,NA,NA,NA,0.20408208210433
"6618","Gamba, Paolo",1712,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3894083"," painter ",3074,7,2,NA,NA,NA,NA,NA,NA,0.246966768665768
"6619","Gandini, Saverio",1729,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q7428177"," painter ",1066,7,1,NA,NA,NA,NA,NA,NA,0.112255530448931
"6620"," Gandolfi ,  Mauro ",1764,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3301739"," painter ",2420,12,4,NA,NA,NA,4434,22,4,0.74968000963398
"6621","Gandolfi, Ubaldo",1728,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1649002"," painter ",3454,43,4,NA,NA,NA,4033,19,4,0.85813916087015
"6622","Gaspari, Pietro",1720,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q7192977"," painter ",806,7,2,NA,NA,NA,NA,NA,NA,0.144456465299237
"6623","Gazzarini, Tommaso",1790,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q16066315"," painter ",2631,4,1,NA,NA,NA,NA,NA,NA,0.174367831514651
"6624"," Ghedini ,  Giuseppe ",1707,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q5565421"," painter ",2815,12,3,NA,NA,NA,NA,NA,NA,0.293585275630705
"6625","Gherardi, Giuseppe",1750,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q17180614"," painter ",1402,6,1,NA,NA,NA,NA,NA,NA,0.124567767345153
"6626"," Gherardini ,  Stefano ",1696,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q20741619"," painter ",1753,4,3,NA,NA,NA,1843,8,3,0.455157712820324
"6627","Gherardini, Tommaso",1715,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q16853523"," painter ",1324,10,3,NA,NA,NA,1872,10,3,0.462780992281247
"6628","Ghidetti, Gaetano",1723,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q16981965"," painter ",1675,4,1,NA,NA,NA,NA,NA,NA,0.131158021100893
"6629","Ghirlandini, Giovanni",1725,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q16859307"," painter ",2331,1,2,NA,NA,NA,NA,NA,NA,0.196137400365739
"6630","Giampiccoli, Giuliano",1698,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3107898"," printmaker ",1803,2,2,NA,NA,NA,NA,NA,NA,0.175147042549599
"6631","Giani, Felice",1758,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3105258"," painter ",5028,24,5,NA,NA,NA,2209,19,5,0.897638597327215
"6632","Gigante, Gaetano",1770,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3756998"," painter ",826,5,3,NA,NA,NA,NA,NA,NA,0.18356404373049
"6633","Gioia, Raffaele",1757,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q16885518"," painter ",1533,3,2,NA,NA,NA,2893,9,2,0.396162782199805
"6634","Gionima, Antonio",1697,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q974479"," painter ",1547,9,2,NA,NA,NA,NA,NA,NA,0.183697537651815
"6635","Giordano, Sofia",1778,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q37494789"," painter ",2873,14,2,NA,NA,NA,5184,12,2,0.583058950292219
"6636","Marghinotti, Giovanni",1798,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3107253"," painter ",1018,6,3,NA,NA,NA,3367,11,3,0.495074367132858
"6637","Giovannini, Carlo",1695,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q16853537"," art historian ",861,3,1,NA,NA,NA,NA,NA,NA,0.091491929570523
"6638","Giudici, Carlo",1723,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q5041549"," painter ",1170,5,1,NA,NA,NA,NA,NA,NA,0.111207229853284
"6639"," Gonzaga ,  Pietro ",1751,"Russia","https://www.wikidata.org/wiki/Special:EntityPage/Q442844"," painter ",13140,28,5,NA,NA,NA,NA,NA,NA,0.894156977085458
"6640","Gori, Lamberto",1730,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q6481354"," painter ",1206,3,1,NA,NA,NA,NA,NA,NA,0.107085428098501
"6641"," Gottardi ,  Giovanni ",1733,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q17279327"," painter ",1046,4,1,NA,NA,NA,NA,NA,NA,0.10272813537887
"6642","Gozzi, Marco",1759," Austria-Hungary ","https://www.wikidata.org/wiki/Special:EntityPage/Q3846178"," painter ",2786,3,3,NA,NA,NA,3740,9,3,0.570915505673455
"6643","Graneri, Giovanni",1708,"painter","https://www.wikidata.org/wiki/Special:EntityPage/Q3107277"," painter ",973,3,3,NA,NA,NA,3427,7,3,0.469087217406386
"6644","Lodrini, Pietro",1716,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q24033529"," painter ",1949,6,2,NA,NA,NA,NA,NA,NA,0.19324392918699
"6645","Guarana, Jacopo",1720,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3805882"," painter ",2575,29,4,NA,NA,NA,NA,NA,NA,0.375556251541952
"6646","Guarana, Vincenzo",1742,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q16840439"," painter ",1748,2,4,NA,NA,NA,NA,NA,NA,0.260566236353139
"6647","Guardi, Giacomo",1764,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3105058"," painter ",1444,24,4,NA,NA,NA,2484,16,4,0.644395870419188
"6648","Guarienti, Pietro",1700,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3388136"," painter ",1470,7,4,NA,NA,NA,2353,9,4,0.561470979805812
"6649","Guerrini, Giacomo",1721,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q16853561"," painter ",1917,6,1,NA,NA,NA,NA,NA,NA,0.147845018770974
"6650","Guizzardi, Giuseppe",1779,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q20741571"," painter ",1917,5,1,NA,NA,NA,NA,NA,NA,0.14497054405734
"6651"," Hayez ,  Francesco ",1791,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q223725"," painter ",10144,427,38,NA,NA,NA,5966,240,38,6.28842706821331
"6652","Hugford, Ignazio",1703,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3148241"," painter ",3132,24,3,NA,NA,NA,3781,17,3,0.683312934233367
"6653","Jarmorini, Giuseppe",1730,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q20741603"," painter ",816,4,1,NA,NA,NA,NA,NA,NA,0.0923324696935512
"6654"," Joli ,  Antonio ",1700,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q2404265"," painter ",4535,33,7,NA,NA,NA,2878,10,7,1.06165004867349
"6655","Labruzzi, Pietro",1739,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3903978"," painter ",1415,9,2,NA,NA,NA,NA,NA,NA,0.177731329519371
"6656","Labruzzo, Carlo",1748,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q16853684"," painter ",1584,8,3,NA,NA,NA,5163,12,3,0.594750016773085
"6657"," Lama ,  Giulia ",1681,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q2656451"," painter ",5194,19,9,NA,NA,NA,NA,NA,NA,0.684949282225679
"6658","Elder, Johann",1751," Austrian Empire ","https://www.wikidata.org/wiki/Special:EntityPage/Q699740"," painter ",6227,61,11,NA,NA,NA,2639,25,11,1.62738691882393
"6659","Younger, Johann",1775," Austria ","https://www.wikidata.org/wiki/Special:EntityPage/Q698097"," painter ",2087,15,4,NA,NA,NA,NA,NA,NA,0.313256714879614
"6660"," Landi ,  Gaspare ",1756,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q325464"," painter ",3725,33,4,NA,NA,NA,3679,21,4,0.837766509824546
"6661","Landi, Giuseppe",1713,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q5565330"," architect ",2080,10,2,NA,NA,NA,NA,NA,NA,0.210662837627513
"6662","Landriani, Paolo",1757,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q7132206"," painter ",2468,9,1,NA,NA,NA,NA,NA,NA,0.181372842010183
"6663"," Lapi ,  Niccolò ",1667,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q974183"," painter ",1708,7,3,NA,NA,NA,1948,21,3,0.522255694860582
"6664","Lapiccola, Niccol%C3%B2",1730,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3339587"," painter ",1599,15,3,NA,NA,NA,1929,11,3,0.495980215095603
"6665"," Lapis ,  Gaetano ",1706,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q769383"," painter ",1092,18,3,NA,NA,NA,3266,14,3,0.542415253986061
"6666","Lasinio, Carlo",1759,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1042224"," copperplate engraver ",3650,11,4,NA,NA,NA,4367,11,4,0.751978462335859
"6667"," Lazzarini ,  Giovanni ",1710,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3106991"," painter ",2735,14,2,NA,NA,NA,7256,9,2,0.637530486468405
"6668","Perotti, Angelica",1719,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q4762667"," painter ",2017,12,1,NA,NA,NA,NA,NA,NA,0.16961172169857
"6669","Leonardis, Giacomo",1723,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q5557896"," painter ",2229,5,1,NA,NA,NA,NA,NA,NA,0.159072490552207
"6670","Leopardi, Marcello",1750,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q16575668"," painter ",2148,3,2,NA,NA,NA,NA,NA,NA,0.193615015791211
"6671","Levati, Giuseppe",1739,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q5565438"," painter ",1601,8,1,NA,NA,NA,NA,NA,NA,0.139311227517545
"6672","Levoli, Nicola",1728,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q16853708"," painter ",2235,3,1,NA,NA,NA,NA,NA,NA,0.153594732403686
"6673","Liani, Francesco",1712,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3750158"," painter ",1889,10,2,NA,NA,NA,NA,NA,NA,0.202029915254053
"6674","Ligario, Cesare",1716,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3665453"," painter ",1128,5,2,NA,NA,NA,NA,NA,NA,0.153261447831415
"6675","Liozzi, Antonio",1730,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3302079"," painter ",6263,14,3,NA,NA,NA,NA,NA,NA,0.455178813244833
"6676","Lodi, Carlo",1701,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3659528"," painter ",2500,10,2,NA,NA,NA,NA,NA,NA,0.229646227139833
"6677","Londonio, Francesco",1723,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3750167"," painter ",5056,13,3,NA,NA,NA,NA,NA,NA,0.397749692956506
"6678","(painter), Antonio",1742,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q18352661"," painter ",2985,3,1,NA,NA,NA,NA,NA,NA,0.187493642247115
"6679"," Lorenzi ,  Francesco ",1719,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3750171"," painter ",2509,6,2,NA,NA,NA,NA,NA,NA,0.218555115203417
"6680","(painter), Giovanni",1741,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q15991399"," painter ",977,3,1,NA,NA,NA,NA,NA,NA,0.0967349609596398
"6681","Lorenzi, Paolo",1733,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q16853720"," painter ",1276,1,1,NA,NA,NA,NA,NA,NA,0.104500376923285
"6682","Lorenzini, Antonio",1655,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q4776748"," painter ",2137,4,2,NA,NA,NA,NA,NA,NA,0.195992306493808
"6683","Peracino, Lorenzo",1710,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q12954101"," painter ",1762,3,3,NA,NA,NA,NA,NA,NA,0.220120933787821
"6684","Gramiccia, Lorenzo",1702,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3836972"," painter ",1381,6,2,NA,NA,NA,NA,NA,NA,0.167571154798899
"6685","Lucatelli, Giuseppe",1751,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q18716104"," painter ",1638,6,1,NA,NA,NA,NA,NA,NA,0.135234624309219
"6686","Luchi, Giuseppe",1709,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3107977"," painter ",2480,6,3,NA,NA,NA,3246,11,3,0.556844351112597
"6687","Torelli, Lucia",1677,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q5124099"," painter ",4904,21,4,NA,NA,NA,3131,12,4,0.797739880430895
"6688","Maccari, Filippo",1705,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q16853739"," painter ",1723,4,1,NA,NA,NA,NA,NA,NA,0.133327551330872
"6689","Maderni, Giovanni",1758,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q19974200"," painter ",1375,1,1,NA,NA,NA,NA,NA,NA,0.108975033022618
"6690"," Maggi ,  Aimo ",1756,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q4697174"," art historian ",1211,8,1,NA,NA,NA,NA,NA,NA,0.121683794398961
"6691","Maggiotto, Domenico",1713,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3034745"," painter ",1140,16,5,NA,NA,NA,3299,13,5,0.711538403685122
"6692","Maggiotto, Francesco",1738,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3080993"," painter ",1823,17,4,NA,NA,NA,4771,19,4,0.735973201563386
"6693","Magini, Carlo",1720,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q2939215"," painter ",4369,18,6,NA,NA,NA,5361,11,6,1.01589986232688
"6694","Maio, Paolo",1703,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q17479365"," painter ",2059,7,1,NA,NA,NA,NA,NA,NA,0.157137687081631
"6695","Maldarelli, Gennaro",1795,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q17423538"," painter ",2808,6,3,NA,NA,NA,2225,10,3,0.530932386803524
"6696","Manglard, Adrien",1695,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2411299"," painter ",1520,8,4,NA,NA,NA,5381,25,4,0.744338023487813
"6697","Manno, Francesco",1754,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1441106"," architect ",3002,16,3,NA,NA,NA,NA,NA,NA,0.31353530267287
"6698","Marchesi, Giuseppe",1699,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q5565449"," painter ",4866,16,3,NA,NA,NA,NA,NA,NA,0.397785393270407
"6699","(painter), Luigi",1825,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3839832"," painter ",4188,5,2,NA,NA,NA,NA,NA,NA,0.291568999992607
"6700","Marchesini, Pietro",1692,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3904041"," painter ",1452,2,2,NA,NA,NA,NA,NA,NA,0.159282352742874
"6701","Marchetti, Giovanni",1730,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q24578816"," painter ",1425,5,1,NA,NA,NA,NA,NA,NA,0.122732859200051
"6702"," Marchi ,  Giuseppe ",1735,"Italian-English","https://www.wikidata.org/wiki/Special:EntityPage/Q16853761"," painter ",2132,5,1,NA,NA,NA,NA,NA,NA,0.15468823154579
"6703","Marchioretto, Pietro",1772,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q18217631"," painter ",1641,2,1,NA,NA,NA,NA,NA,NA,0.123872321094055
"6704"," Marcola ,  Giovanni ",1711,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q5563737"," painter ",1297,5,1,NA,NA,NA,NA,NA,NA,0.116947445253438
"6705","Marcola, Marco",1740,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3846252"," painter ",1089,9,3,NA,NA,NA,NA,NA,NA,0.206949160303456
"6706","Marieschi, Jacopo",1711,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3157642"," painter ",1232,15,3,NA,NA,NA,2367,12,3,0.49936167064635
"6707","Marieschi, Michele",1710,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q2501578"," painter ",4104,46,10,NA,NA,NA,2563,20,10,1.37582517895837
"6708","Marri, Giuseppe",1788,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q16066358"," painter ",1311,3,1,NA,NA,NA,NA,NA,NA,0.111831275476581
"6709","Marsigli, Filippo",1790,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q5448725"," painter ",1945,4,2,NA,NA,NA,2841,10,2,0.420173482952891
"6710","Calamai, Baldassare",1797,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q16066389"," painter ",2144,1,1,NA,NA,NA,NA,NA,NA,0.143732715248748
"6711","Martellini, Gasparo",1785,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q16853769"," painter ",1975,9,1,NA,NA,NA,NA,NA,NA,0.159089958606436
"6712","Martinelli, Vincenzo",1737,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q27940678"," painter ",2337,14,2,NA,NA,NA,2973,13,2,0.48443853988319
"6713"," Martini ,  Pietro ",1738,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q19282410"," printmaker ",2418,4,2,NA,NA,NA,NA,NA,NA,0.208693098048479
"6714","Martini, Tommaso",1688,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3992801"," painter ",1083,4,3,NA,NA,NA,2032,7,3,0.427240508563457
"6715","Mastroleo, Giuseppe",1676,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3770964"," painter ",1170,6,4,NA,NA,NA,2863,8,4,0.558837501804009
"6716","Matteini, Teodoro",1753,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q16066390"," painter ",2229,13,2,NA,NA,NA,NA,NA,NA,0.226020845190644
"6717","Mattioli, Raffaele",1775,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q21045177"," painter ",2130,8,1,NA,NA,NA,NA,NA,NA,0.163221258593777
"6718","Soderini, Mauro",1704,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3852931"," painter ",1291,3,2,NA,NA,NA,NA,NA,NA,0.154879861476785
"6719","Mazza, Carlo",1704,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q21069444"," painter ",1402,5,1,NA,NA,NA,NA,NA,NA,0.121693292631519
"6720","Mazza, Vincenzo",1748,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q20741595"," painter ",1506,3,1,NA,NA,NA,NA,NA,NA,0.120644992035872
"6721"," Mazzola ,  Giuseppe ",1748,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3108088"," painter ",1036,5,3,NA,NA,NA,5365,11,3,0.564186700152621
"6722"," Ferrari ,  Pietro ",1735,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q2094454"," painter ",1303,7,3,NA,NA,NA,NA,NA,NA,0.21087269981818
"6723","Menozzi, Domenico",1777,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q27642878","",1371,2,2,NA,NA,NA,NA,NA,NA,0.155621270479783
"6724","Meucci, Vincenzo",1694,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1114165"," painter ",2278,29,5,NA,NA,NA,4091,15,5,0.83728889694129
"6725","Migliara, Giovanni",1785,"nobleman","https://www.wikidata.org/wiki/Special:EntityPage/Q739419"," painter ",4734,23,5,NA,NA,NA,3896,15,5,0.924103342118487
"6726","Milesi, Bianca",1790,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3639388"," painter ",2495,11,4,NA,NA,NA,11316,12,4,0.951679862629315
"6727","Milocco, Michele",1690,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3856491"," painter ",950,1,2,NA,NA,NA,NA,NA,NA,0.13371820770737
"6728","Minardi, Tommaso",1787,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q782227"," painter ",6328,51,6,NA,NA,NA,4566,32,6,1.26268420830128
"6729","Mingardi, Giovanni",1738,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q16853801"," painter ",719,4,1,NA,NA,NA,NA,NA,NA,0.0879482106871345
"6730","Minghetti, Prospero",1786,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q16853803"," painter ",2142,7,1,NA,NA,NA,NA,NA,NA,0.160889166437638
"6731","Miniera, Biagio",1697,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q18716279"," painter ",1354,4,1,NA,NA,NA,NA,NA,NA,0.116649287687905
"6732","Minozzi, Bernardo",1699,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q18217746"," painter ",2855,8,1,NA,NA,NA,NA,NA,NA,0.195990204775759
"6733","Minozzi, Flaminio",1735,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q22020360"," painter ",1356,6,1,NA,NA,NA,NA,NA,NA,0.122488634208089
"6734","Monaldi, Paolo",1710,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3894274"," painter ",1872,13,2,NA,NA,NA,NA,NA,NA,0.209884964105171
"6735"," Mondo ,  Domenico ",1723,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3713147"," artist ",1928,5,2,NA,NA,NA,NA,NA,NA,0.18942028499774
"6736","Mones, Giovanni",1759,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q20741591"," painter ",1593,4,1,NA,NA,NA,NA,NA,NA,0.127451740291344
"6737","Monosilio, Salvadore",1715,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q18353855"," painter ",1516,3,2,NA,NA,NA,NA,NA,NA,0.165049534429814
"6738"," Montanari ,  Francesco ",1750,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q18217768"," painter ",1654,4,1,NA,NA,NA,NA,NA,NA,0.130208851625277
"6739"," Monti ,  Eleanor ",1727,"18th","https://www.wikidata.org/wiki/Special:EntityPage/Q3721802"," painter ",5337,8,2,NA,NA,NA,NA,NA,NA,0.352125554013644
"6740"," Monti ,  Giovanni ",1765,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q5563921"," painter ",816,6,1,NA,NA,NA,NA,NA,NA,0.0980814191208198
"6741"," Monti ,  Niccola ",1780,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q15616064"," painter ",2386,6,2,NA,NA,NA,NA,NA,NA,0.212995693989095
"6742"," Monti ,  Nicola ",1736,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q16853816"," painter ",1174,5,2,NA,NA,NA,NA,NA,NA,0.155340580968479
"6743","Monticelli, Angelo",1778,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q4762916"," painter ",1547,6,1,NA,NA,NA,NA,NA,NA,0.131121556581549
"6744","Morlaiter, Michelangelo",1729,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3311262"," painter ",2312,9,3,NA,NA,NA,1825,10,3,0.502888436226199
