"","X.1","X","Names","Birth_dates","Countries","Wikidata","Occupation","bytes_english","Quotations_english","languages_english","bytes_german","Quotations_german","languages_german","bytes_french","Quotations_french","languages_french","pca","Occupation_precise"
"757",757,757,10447,1601,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q18945709","scientist",1760,2,2,NA,NA,NA,NA,NA,NA,0.0743441845239267," mathematician "
"758",758,758,11655,1586,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q5564030","scientist",3062,22,2,NA,NA,NA,NA,NA,NA,0.149221925748856," astronomer "
"759",759,759,11700,1646,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q466851","scientist",9993,101,29,NA,NA,NA,NA,NA,NA,1.28241151040717," mathematician "
"760",760,760,12346,1606,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1033035","scientist",4334,25,6,3264,9,6,2919,13,6,0.928277246245505," astronomer "
"761",761,761,12415,1650,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q20657573","scientist",1072,10,2,NA,NA,NA,NA,NA,NA,0.0617642638965143," mathematician "
"762",762,762,12416,1552,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q233340","explorer",34606,512,41,NA,NA,NA,NA,NA,NA,3.08997147410444," explorer "
"763",763,763,12870,1571,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q5563846","scientist",3213,30,4,NA,NA,NA,2879,9,4,0.460588785268635," mathematician "
"764",764,764,13781,1608,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3561373","scientist",2289,4,3,NA,NA,NA,NA,NA,NA,0.124549057772868," mathematician "
"765",765,765,14219,1577,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1855446","scientist",3178,19,5,NA,NA,NA,NA,NA,NA,0.234999765741123," mathematician "
"766",766,766,14855,1608,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q102490","scientist",19561,320,73,8747,97,73,28441,192,73,9.58975344503541," mathematician "
"767",767,767,15085,1553,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1094178","scientist",5238,25,6,6740,10,6,6872,19,6,1.22192852997986," mathematician "
"768",768,768,15307,1622,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q318037","scientist",5694,91,30,3056,43,30,5538,52,30,3.46288319485145," mathematician "
"769",769,769,14313,1580,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q7344875","explorer",4680,29,1,NA,NA,NA,NA,NA,NA,0.187638550629183," explorer "
"770",770,770,156,1584,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3161164","scientist",3658,9,3,NA,NA,NA,10895,38,3,0.764495962680142," mathematician "
"771",771,771,5437,1520,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q220421","scientist",1303,30,8,2112,16,8,1974,15,8,0.970650973794394," mathematician "
"772",772,772,635,1550,"Iberia","https://www.wikidata.org/wiki/Special:EntityPage/Q21043151","tailor",4729,4,2,NA,NA,NA,NA,NA,NA,0.181713702022354," tailor "
"773",773,773,65,1550,"Iberia","https://www.wikidata.org/wiki/Special:EntityPage/Q21064737",NA,4514,3,2,NA,NA,NA,NA,NA,NA,0.172695659214999," mathematician "
"774",774,774,895,1531,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q68523","scientist",3330,24,6,10716,219,6,NA,NA,NA,1.79384208997953," mathematician "
"775",775,775,894,1495,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q58662","scientist",9777,118,31,9088,116,31,9710,67,31,4.45032719588402," mathematician "
"776",776,776,2338,1479,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q1066534","philosopher",9444,48,10,NA,NA,NA,13002,42,10,1.4986878534336," philosopher "
"777",777,777,2622,1530,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q109090","scientist",2547,10,4,3862,21,4,NA,NA,NA,0.497096782290408," mathematician "
"778",778,778,2903,1550,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q18945694","scientist",1329,4,2,NA,NA,NA,NA,NA,NA,0.0620864202560522," mathematician "
"779",779,779,3062,1490,"Iberia","https://www.wikidata.org/wiki/Special:EntityPage/Q6301222","scientist",3913,17,4,NA,NA,NA,NA,NA,NA,0.229268093713536," mathematician "
"780",780,780,3586,1473,"Poland","https://www.wikidata.org/wiki/Special:EntityPage/Q619","scientist",141871,2305,150,61341,901,150,74584,834,151,32.7040211793453," astronomer "
"781",781,781,3947,1532,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q116017","scientist",9594,24,10,7600,23,10,8196,20,10,1.83938261788262," mathematician "
"782",782,782,10498,1532,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1390868","scientist",3929,14,4,7359,16,4,5452,21,4,1.00409831403271," mathematician "
"783",783,783,5436,1508,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q455406","scientist",8365,101,20,9577,51,20,8746,48,20,3.06391899625692," mathematician "
"784",784,784,6331,1550,"Iberia","https://www.wikidata.org/wiki/Special:EntityPage/Q21184587","scientist",4860,6,2,NA,NA,NA,NA,NA,NA,0.189229623740557," mathematician "
"785",785,785,11171,1480,"Iberia","https://www.wikidata.org/wiki/Special:EntityPage/Q3187835","scientist",3722,4,6,NA,NA,NA,1991,13,6,0.540685161580826," dominican friar "
"786",786,786,12570,1470,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q1630155","scientist",2548,22,4,NA,NA,NA,1639,15,4,0.41109013447125," mathematician "
"787",787,787,9016,1487,"Iberia","https://www.wikidata.org/wiki/Special:EntityPage/Q1495249","scientist",2390,13,5,1788,5,5,1568,13,5,0.652421900188538," mathematician "
"788",788,788,7794,1531,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1894207","scientist",2006,4,2,2864,18,2,NA,NA,NA,0.312706669287956," mathematician "
"789",789,789,11032,1502,"Iberia","https://www.wikidata.org/wiki/Special:EntityPage/Q435718","scientist",16729,119,22,5507,37,22,12780,63,22,3.5500376064332," mathematician "
"790",790,790,11663,1490,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q2361366","scientist",5588,15,6,NA,NA,NA,NA,NA,NA,0.34266641464033," astronomer "
"791",791,791,12287,1512,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q318192","scientist",9091,129,28,2905,16,28,3367,30,28,3.18049226625922," mathematician "
"792",792,792,12345,1511,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q544169","scientist",5408,67,23,5281,59,23,3345,36,23,2.84387062193307," mathematician "
"793",793,793,12757,1499,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q27337","scientist",4255,24,10,4706,18,10,1318,19,10,1.31678621110201," mathematician "
"794",794,794,12961,1520,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q5218695","scientist",3106,20,3,3636,4,3,NA,NA,NA,0.388868236780877," mathematician "
"795",795,795,14267,1487,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q77234","scientist",12046,68,22,21172,77,22,4511,31,22,3.58485108649858," mathematician "
"796",796,796,15271,1552,"Iberia","https://www.wikidata.org/wiki/Special:EntityPage/Q322873","scientist",8154,30,4,4113,20,4,NA,NA,NA,0.726482808671177," mathematician "
"797",797,797,16160,1523,"Iberia","https://www.wikidata.org/wiki/Special:EntityPage/Q9016119","calligrapher",6814,8,4,NA,NA,NA,NA,NA,NA,0.318257924512587," calligrapher "
"798",798,798,16258,1450,"Iberia","https://www.wikidata.org/wiki/Special:EntityPage/Q330740","scientist",13145,168,17,2860,30,17,NA,NA,NA,1.83838120873091," mathematician "
"799",799,799,1237,1557,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q5941298","astrologer",3110,11,2,NA,NA,NA,NA,NA,NA,0.134923640427389," astrologer "
"800",800,800,1592,1547,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q7787527","scientist",1710,10,1,NA,NA,NA,NA,NA,NA,0.0555264488098602," engineer "
"801",801,801,191,1535,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q3568450","scientist",5937,37,5,NA,NA,NA,1065,13,5,0.581413093418051," mathematician "
"802",802,802,4037,1527,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q201484","philosopher",65121,1046,45,33484,148,45,47301,158,46,11.4059367572745," philosopher "
"803",803,803,249,1515,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q3068356","scientist",15083,40,7,NA,NA,NA,NA,NA,NA,0.741763125394404," mathematician "
"804",804,804,4214,1546,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q531345","scientist",10227,78,18,8023,22,18,NA,NA,NA,1.78217926087452," astronomer "
"805",805,805,32,1528,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q7790680","historian",2099,22,1,NA,NA,NA,NA,NA,NA,0.0866537347481285," historian "
"806",806,806,10429,1550,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q2300479","cartographer",70699,141,10,NA,NA,NA,72076,15,10,5.55156627102184," cartographer "
"807",807,807,5058,1494,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q983291","scientist",9593,77,15,8254,24,15,22298,98,15,3.12723421575129," mathematician "
"808",808,808,9800,1517,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q551795","scientist",8418,59,17,5291,29,17,22932,138,17,3.34406687370574," mathematician "
"809",809,809,12163,1515,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q376124","philosopher",21267,170,20,NA,NA,NA,38020,160,20,3.93278654104622," philosopher "
"810",810,810,15240,1540,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q188623","scientist",45795,255,54,12085,85,54,191949,509,54,15.3887820963535," mathematician "
"811",811,811,5434,1547,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q72975","scientist",4835,34,7,NA,NA,NA,NA,NA,NA,0.372472165590706," mathematician "
"812",812,812,6127,1492,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q90473","scientist",3112,18,5,3684,23,5,2508,13,5,0.857410156080159," mathematician "
"813",813,813,7073,1503,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q707101","scientist",4958,34,13,NA,NA,NA,6103,12,13,1.14459965482082," mathematician "
"814",814,814,7203,1518,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q78090","scientist",1061,14,6,3849,21,6,NA,NA,NA,0.562145104556295," mathematician "
"815",815,815,9418,1528,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q65192","scientist",2930,36,14,8051,86,14,NA,NA,NA,1.54079996513902," mathematician "
"816",816,816,10287,1501,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q77962","scientist",1602,20,7,5961,33,7,NA,NA,NA,0.766925531539649," mathematician "
"817",817,817,11197,1550,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q91647","scientist",2038,24,7,5138,15,7,17237,47,7,1.61002490727294," mathematician "
"818",818,818,12400,1514,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q93588","scientist",15319,109,27,10277,76,27,NA,NA,NA,2.83192733492048," mathematician "
"819",819,819,12475,1492,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q61740","scientist",10973,57,17,20024,255,17,2042,25,17,3.80996002324101," mathematician "
"820",820,820,12506,1533,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q27323","scientist",2915,20,5,3184,13,5,2077,10,5,0.765124112866854," mathematician "
"821",821,821,13127,1494,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q89466","scientist",367,12,5,6008,24,5,4562,8,5,0.872683533687306," mathematician "
"822",822,822,14392,1526,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q18945786","scientist",2075,5,2,NA,NA,NA,NA,NA,NA,0.0897874297157327," mathematician "
"823",823,823,14559,1482,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q75657","scientist",3937,24,7,46648,118,7,NA,NA,NA,2.50340782798208," mathematician "
"824",824,824,16075,1544,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q122291","scientist",6822,23,7,NA,NA,NA,6369,8,7,0.851343896832813," mathematician "
"825",825,825,456,1550,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1029331","scientist",5550,29,13,3786,9,13,4443,27,13,1.6807262774681," mathematician "
"826",826,826,1676,1530,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q451647","scientist",6328,44,21,10785,44,21,4626,30,21,2.79151941088915," mathematician "
"827",827,827,13334,1451,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q18945091","scientist",2928,1,2,NA,NA,NA,NA,NA,NA,0.113986297799747," mathematician "
"828",828,828,2190,1526,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q358547","scientist",9108,49,26,2422,16,26,4491,61,26,3.04801714685162," mathematician "
"829",829,829,2923,1444,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q5439205","scientist",1432,11,3,NA,NA,NA,NA,NA,NA,0.10456958109141," mathematician "
"830",830,830,2924,1501,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q184530","philosopher",25544,370,52,25759,157,52,24603,199,52,8.83961970691241," philosopher "
"831",831,831,3521,1509,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q671745","scientist",4193,36,12,7189,24,12,12816,40,12,2.05444705512774," mathematician "
"832",832,832,3914,1536,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q948226","scientist",8318,67,15,3253,23,15,9339,55,15,2.31998024348426," astronomer "
"833",833,833,5012,1522,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q310783","scientist",2435,69,30,3159,19,30,1516,54,30,3.0878147106271," mathematician "
"834",834,834,5019,1465,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q318083","scientist",5900,51,25,NA,NA,NA,2393,34,25,1.8453509036957," mathematician "
"835",835,835,13455,1550,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q20088886","scientist",1203,1,2,NA,NA,NA,NA,NA,NA,0.0532930445506671," mathematician "
"836",836,836,8932,1495,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q16559553","scientist",4890,4,2,NA,NA,NA,NA,NA,NA,0.187378405658935," mathematician "
"837",837,837,9659,1523,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q5564769","anthropologist",10943,43,4,NA,NA,NA,NA,NA,NA,0.514402878982255," anthropologist "
"838",838,838,10420,1531,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3710748","scientist",3220,17,6,4951,7,6,NA,NA,NA,0.610859493243322," physicist "
"839",839,839,5009,1454,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q969370","scientist",3551,32,10,4796,15,10,NA,NA,NA,0.900800656699065," astronomer "
"840",840,840,11239,1445,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q87620","scientist",16846,536,51,10212,68,51,9015,89,51,6.84690348612571," mathematician "
"841",841,841,11246,1512,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3068261","scientist",1821,16,4,NA,NA,NA,2253,14,4,0.392127689689458," astronomer "
"842",842,842,11661,1533,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3071913","explorer",3060,10,3,NA,NA,NA,NA,NA,NA,0.160396561900318," explorer "
"843",843,843,11706,1490,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q7193021","scientist",5194,18,4,NA,NA,NA,NA,NA,NA,0.27579280780409," astronomer "
"844",844,844,12418,1540,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q926531","scientist",3751,16,12,1793,9,12,956,15,12,1.29381871600603," mathematician "
"845",845,845,5207,1499,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q201543","scientist",7602,120,48,17743,66,48,5451,87,48,5.76868123706218," mathematician "
"846",846,846,1467,1508,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q6129458","scientist",2854,17,1,NA,NA,NA,NA,NA,NA,0.105951145897334," mathematician "
"847",847,847,378,1450,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3709787","scientist",3594,9,4,NA,NA,NA,NA,NA,NA,0.206417228241341," mathematician "
"848",848,848,3334,15,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q1986557","scientist",9103,37,10,4222,20,10,22833,37,10,2.25801021904349," mathematician "
"849",849,849,3015,1395,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q16564555","scientist",3998,14,2,NA,NA,NA,NA,NA,NA,0.170527601046281," mathematician "
"850",850,850,3803,1401,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q154751","scientist",33488,582,59,110378,636,59,NA,NA,NA,11.6464651703303," mathematician "
"851",851,851,579,1412,"Iberia","https://www.wikidata.org/wiki/Special:EntityPage/Q2462319","scientist",5646,136,9,NA,NA,NA,NA,NA,NA,0.606622235029292," mathematician "
"852",852,852,10625,1436,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q76365","scientist",17328,217,44,21171,180,45,11134,129,44,6.93998124736741," astronomer "
"853",853,853,15784,1460,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q77354","scientist",4300,34,14,6589,24,14,NA,NA,NA,1.25112301062465," mathematician "
"854",854,854,2256,1424,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3903185","scientist",895,10,3,NA,NA,NA,NA,NA,NA,0.0842221310108934," mathematician "
"855",855,855,5309,1415,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q5822","painter",20551,532,55,14179,158,55,58461,404,55,10.7212941413542," painter "
"856",856,856,9770,1423,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3619807","architect",3888,29,5,NA,NA,NA,3287,16,5,0.580632247933622," architect "
"857",857,857,14858,1397,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q321563","scientist",9582,73,28,12009,39,28,NA,NA,NA,2.51388181742347," astronomer "
"858",858,858,16444,1400,"Belgium","https://www.wikidata.org/wiki/Special:EntityPage/Q642571","scientist",3417,17,6,2151,21,6,NA,NA,NA,0.597195861263504," astronomer "
"859",859,859,4392,1450,"Poland","https://www.wikidata.org/wiki/Special:EntityPage/Q1372399","scientist",13190,26,11,2374,12,14,NA,NA,NA,1.28050802200533," astronomer "
"860",860,860,4721,1463,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q105388","scientist",7089,25,3,8058,23,3,NA,NA,NA,0.761105337690391," astronomer "
"861",861,861,9773,1430,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q2036723","scientist",2595,7,5,NA,NA,NA,NA,NA,NA,0.197046687843248," astronomer "
"862",862,862,5508,1445,"Poland","https://www.wikidata.org/wiki/Special:EntityPage/Q579504","scientist",9285,34,8,3694,19,8,NA,NA,NA,0.978367551718914," mathematician "
