"","Names","Birth_dates","Countries","Wikidata","Occupation","bytes_english","Quotations_english","languages_english","bytes_german","Quotations_german","languages_german","bytes_french","Quotations_french","languages_french","pca"
"745","R%C3%A9gis, Pierre-Sylvain",1632,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3507055","",NA,NA,NA,4636,10,6,8686,15,6,0.403756862283837
"746","Regius, Henricus",1598,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q743918","",2298,32,9,10310,21,9,24020,22,9,1.05842531857457
"747","R%C3%A9mond, Nicolas",1638,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q15836746","",NA,NA,NA,2185,7,1,NA,NA,NA,0.0244272016312285
"748","Rivinus ,  Andreas",1601,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q500263","",NA,NA,NA,8393,19,2,NA,NA,NA,0.156050443882313
"749","Sanches, Francisco",1550,"Iberia","https://www.wikidata.org/wiki/Special:EntityPage/Q973196","",10002,66,13,5237,11,13,NA,NA,NA,0.734352158264791
"750","Schaller, Jakob",1604,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q28212144","",NA,NA,NA,3069,9,1,NA,NA,NA,0.0409183196148555
"751","Scharff, Johannes",1595,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1698312","",NA,NA,NA,5211,32,1,NA,NA,NA,0.100610891871878
"752","Scherbe, Philipp",1553,"Switzerland","https://www.wikidata.org/wiki/Special:EntityPage/Q1747950","",NA,NA,NA,2408,9,2,NA,NA,NA,0.0482483908126198
"753","Schneider ,  Michael",1612,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1300666","",NA,NA,NA,4183,16,1,NA,NA,NA,0.066569502819479
"754","Selden ,  John",1584,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q735697","",29668,436,13,7127,38,13,NA,NA,NA,1.38788206559986
"755","Smith ,  John",1618,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q2314046","",NA,NA,NA,8724,12,6,NA,NA,NA,0.225944266124795
"756","Spinoza ,  Benedikt",1632,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q35802","",103851,2690,101,59396,762,101,156174,969,101,14.3225741805572
"757","Stahl ,  Daniel",1589,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q15444401","",NA,NA,NA,3750,19,1,NA,NA,NA,0.0628177269619564
"758","(Theologe), Georg",1584,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q3101332","",NA,NA,NA,2652,6,5,NA,NA,NA,0.103045686904901
"759","Sterry, Peter",1613,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q7177110","",NA,NA,NA,3699,6,3,NA,NA,NA,0.0839316931568622
"760","Sukemochi, Tsuji",1649,NA,"https://www.wikidata.org/wiki/Special:EntityPage/Q1434584","",NA,NA,NA,3055,12,4,NA,NA,NA,0.098059124436913
"761","Tanner ,  Matthias",1630,NA,"https://www.wikidata.org/wiki/Special:EntityPage/Q456126","",NA,NA,NA,10547,20,4,NA,NA,NA,0.228094272555165
"762","Thomasius ,  Jakob",1622,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q67323","",3561,35,11,6898,79,11,2784,35,11,0.911241283275564
"763","Thomassin, Louis",1619,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q943337","",NA,NA,NA,5650,16,5,NA,NA,NA,0.162470816374786
"764","Timpler, Clemens",1563,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q110847","",NA,NA,NA,3435,11,3,2463,5,3,0.177931667560018
"765","Valletta, Giuseppe",1636,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1528697","",NA,NA,NA,3303,10,2,NA,NA,NA,0.0638306576687497
"766","J%C3%BCngere, Heinrich",1580,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1443178","",NA,NA,NA,3808,13,1,NA,NA,NA,0.0572350536121727
"767","Verbrugge, Otto",1671,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q21546562","",NA,NA,NA,2966,5,1,NA,NA,NA,0.0349021291091612
"768","Voet, Paulus",1619,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q2064260","",NA,NA,NA,7089,15,1,NA,NA,NA,0.112547559566586
"769","Vogt ,  Conrad",1634,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q99456623","",NA,NA,NA,3988,8,1,NA,NA,NA,0.054715275862191
"770","Fuzhi, Wang",1619,"Qing dynasty","https://www.wikidata.org/wiki/Special:EntityPage/Q714374","",9288,157,14,5017,17,14,10349,72,14,1.31419404338885
"771","%C3%84ltere, Laurentius",1599,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1510196","",NA,NA,NA,4121,14,1,NA,NA,NA,0.0633913514240818
"772","Werdenhagen, Johann",1581,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1692380","",NA,NA,NA,5293,21,2,NA,NA,NA,0.108017402635396
"773","Werenberg, Bernhard",1577,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q18616687","",NA,NA,NA,11904,9,1,NA,NA,NA,0.184008416703675
"774","Whichcote, Benjamin",1609,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q1436859","",NA,NA,NA,11960,14,5,NA,NA,NA,0.262492449772818
"775","Wichelmann, Hartwig",1612,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1587770","",NA,NA,NA,5109,5,1,NA,NA,NA,0.0696097780125388
"776","Yaqob, Z%C3%A4r%E2%80%99a",1599,NA,"https://www.wikidata.org/wiki/Special:EntityPage/Q2896591","",6743,34,7,13530,8,7,NA,NA,NA,0.575434692387536
"777","Zeidler, Melchior",1630,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1919183","",NA,NA,NA,4623,19,1,NA,NA,NA,0.0769566805282877
"778","Accoramboni, Girolamo",1469,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1527014","",NA,NA,NA,1121,8,2,NA,NA,NA,0.0263173613012757
"779","Nettesheim, Heinrich",1486,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q76568","",23392,448,41,36711,200,41,NA,NA,NA,2.9427542802982
"780","Arnoldi, Bartholom%C3%A4us",1465,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q103856","",NA,NA,NA,2970,23,5,NA,NA,NA,0.126675046737872
"781","Bongo ,  Pietro",1541,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q15444969","",NA,NA,NA,4080,7,3,NA,NA,NA,0.0911893069395732
"782","Buonamici ,  Francesco",1533,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q17516862","",NA,NA,NA,2815,3,3,NA,NA,NA,0.0663535699916374
"783","(Humanist), Luigi",1484,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q389140","",7607,55,9,4948,20,9,1417,18,9,0.74810090257038
"784","Degen, Jakob",1511,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q110854","",8518,27,3,5377,44,3,NA,NA,NA,0.364584802951636
"785","J%C3%BCngere, Matthias",1547,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q15454557","",NA,NA,NA,3593,7,2,NA,NA,NA,0.0652664308229677
"786","Flaminio, Marcantonio",1498,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q351485","",NA,NA,NA,10364,15,8,NA,NA,NA,0.291837452087424
"787","Fonseca, Pedro",1528,"Iberia","https://www.wikidata.org/wiki/Special:EntityPage/Q1365381","",NA,NA,NA,1744,11,11,3704,20,11,0.4691938527508
"788","Freigius, Johann",1543,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q21544013","",NA,NA,NA,5831,14,2,5731,10,2,0.238583446689455
"789","Seika, Fujiwara",1561,"Japan","https://www.wikidata.org/wiki/Special:EntityPage/Q655390","",NA,NA,NA,3605,24,10,NA,NA,NA,0.228223950922434
"790","Giannotti ,  Donato",1492,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q951973","",NA,NA,NA,2474,8,7,NA,NA,NA,0.138407861290066
"791","Gretz ,  Matthias",1480,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q97984","",NA,NA,NA,2685,14,2,NA,NA,NA,0.0581696597193181
"792","Hospinianus, Johannes",1515,"Switzerland","https://www.wikidata.org/wiki/Special:EntityPage/Q20172441","",NA,NA,NA,1647,12,1,NA,NA,NA,0.0211488747113969
"793","Juan, Juan",1529,"Iberia","https://www.wikidata.org/wiki/Special:EntityPage/Q3091925","",NA,NA,NA,8780,15,8,6837,19,8,0.525685724860179
"794","Hunn%C3%A4us, Augustinus",1521,"Belgium","https://www.wikidata.org/wiki/Special:EntityPage/Q19823053","",NA,NA,NA,2576,8,4,NA,NA,NA,0.085953304445605
"795","Iris ,  Andreas",1540,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q498387","",NA,NA,NA,2690,11,1,NA,NA,NA,0.036954113023137
"796","Cho ,  Sik",1501,"Joseon","https://www.wikidata.org/wiki/Special:EntityPage/Q486257","",NA,NA,NA,1060,6,12,NA,NA,NA,0.203510508397862
"797","Bo%C3%A9tie, %C3%89tienne",1530,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q290227","",11111,278,32,13073,53,32,25213,562,32,3.45779476505416
"798","Laurentianus, Laurentius",1455,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1808193","",NA,NA,NA,2408,13,1,NA,NA,NA,0.0345609012721217
"799","Lorhard, Jacob",1561,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q4356643","",6495,19,6,2807,9,6,NA,NA,NA,0.352318867727974
"800","Machiavelli ,  Nicolas",1469,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1399","",91047,2692,126,97132,651,126,179321,864,126,16.0925541740958
"801","Maggi, Vincenzo",1498,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1798685","",NA,NA,NA,2069,9,2,NA,NA,NA,0.0427580067817078
"802","Manderston, William",1485,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q8015083","",2184,17,2,6261,4,2,NA,NA,NA,0.188474043859895
"803","Mazzoni, Jacopo",1548,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1757022","",NA,NA,NA,3629,14,6,NA,NA,NA,0.145600557793306
"804","Montaigne ,  Michel",1533,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q41568","",40958,828,78,90599,452,78,105310,1133,78,10.4043936042685
"805","Nizolio, Mario",1488,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q352573","",NA,NA,NA,2110,18,7,2509,16,7,0.320262347752182
"806","Pereira ,  Gómez",1500,"Iberia","https://www.wikidata.org/wiki/Special:EntityPage/Q279030","",15097,18,15,1660,5,15,NA,NA,NA,0.789616317155584
"807","Mirandola, Gianfrancesco",1469,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1338411","",3717,33,8,4027,24,8,6929,12,8,0.674726885905628
"808","Richeome, Louis",1544,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q1871941","",NA,NA,NA,3689,13,3,NA,NA,NA,0.091378771197045
"809","Segni, Bernardo",1504,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q823038","",NA,NA,NA,2363,9,2,NA,NA,NA,0.0475195787731183
"810","Solfa, Johannes",1483,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q11717022","",NA,NA,NA,5277,4,2,NA,NA,NA,0.0892791813786356
"811","Thomas ,  William",1554,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q1344706","",NA,NA,NA,2319,8,3,NA,NA,NA,0.0637554676420076
"812","Turnebus, Adrianus",1552,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q376210","",NA,NA,NA,2680,29,11,12463,55,11,0.678309071008941
"813","Vettori, Piero",1499,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q784373","",3146,27,9,3342,22,9,NA,NA,NA,0.432400997072591
"814","Vives ,  Juan",1492,"Iberia","https://www.wikidata.org/wiki/Special:EntityPage/Q316357","",26327,166,34,12274,75,34,21042,95,34,3.01442033990944
"815","Hwang, Yi",1501,"Joseon","https://www.wikidata.org/wiki/Special:EntityPage/Q486291","",NA,NA,NA,20688,34,18,NA,NA,NA,0.660051330891435
"816","I, Yi",1536,"Joseon","https://www.wikidata.org/wiki/Special:EntityPage/Q379653","",NA,NA,NA,19104,37,22,NA,NA,NA,0.709800203713324
"817","Zwinger ,  Theodor",1533,"Switzerland","https://www.wikidata.org/wiki/Special:EntityPage/Q116094","",NA,NA,NA,6321,49,9,NA,NA,NA,0.281351425735185
"818","Alberti ,  Leon",1404,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q182046","",37941,775,54,34993,262,54,32433,435,54,5.9178910776783
"819","Amsterdam, Nicolaus",1400,"scholastischer","https://www.wikidata.org/wiki/Special:EntityPage/Q15445853","",NA,NA,NA,2997,21,1,NA,NA,NA,0.0527962825308242
"820","Borotin, Johannes",1378,"Czech Republic","https://www.wikidata.org/wiki/Special:EntityPage/Q1698729","",NA,NA,NA,1967,20,1,NA,NA,NA,0.0350275795561895
"821","Cereta, Laura",1469,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3778073","",13167,24,13,11996,36,13,NA,NA,NA,0.892358444121209
"822","Fuhrmann, Martin",1450,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1903797","",NA,NA,NA,2814,12,1,NA,NA,NA,0.0400494002691391
"823","Trapezuntios, Georgios",1395,"Byzantine Empire","https://www.wikidata.org/wiki/Special:EntityPage/Q533514","",6125,70,17,6517,40,17,13225,27,17,1.381592924928
"824","Nickenich, Richard",1450,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q2149603","",NA,NA,NA,5107,7,1,NA,NA,NA,0.0717513967295338
"825","Br%C3%B6sau, Lorenz",1370,"Czech Republic","https://www.wikidata.org/wiki/Special:EntityPage/Q338718","",NA,NA,NA,5408,12,4,NA,NA,NA,0.136167896191298
"826","Tr%C3%A3i, Nguy%E1%BB%85n",1380,"Vietnam","https://www.wikidata.org/wiki/Special:EntityPage/Q1347181","",NA,NA,NA,4316,26,12,NA,NA,NA,0.277984212043532
"827","Sabundus, Raimundus",1385,"Iberia","https://www.wikidata.org/wiki/Special:EntityPage/Q947994","",NA,NA,NA,4058,28,12,3238,22,12,0.556345792954691
"828","Stenbeke, Petrus",1397,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q2081022","",NA,NA,NA,3111,16,2,NA,NA,NA,0.0672430907231288
"829","Tocke, Heinrich",1390,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1599060","",NA,NA,NA,4485,28,1,NA,NA,NA,0.0845047035748615
"830","Stewart ,  Dugald",1753,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q218254","scientist",12739,168,14,5016,22,14,NA,NA,NA,0.897728427475617
"831","Agnesi ,  Maria",1718,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q200392","philosopher",17114,435,57,8763,40,57,NA,NA,NA,2.77151366907071
"832","Pini, Ermenegildo",1739,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q16658104","scientist",4888,6,2,NA,NA,NA,NA,NA,NA,0.0830775966461712
"833","Conti, Antonio",1677,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q2087202","scientist",6086,19,9,NA,NA,NA,2807,21,9,0.456622939640751
"834","Boole ,  George",1815,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q134661","scientist",45961,644,74,16101,114,74,25495,191,74,6.08782711758038
"835","Boole, Mary",1832,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q6779503","scientist",14953,65,6,NA,NA,NA,NA,NA,NA,0.361521096571352
"836","Boulton, Matthew",1820,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q14946825","scientist",92223,99,2,NA,NA,NA,NA,NA,NA,1.58693810985219
"837","Morgan ,  Auguste",1806,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q208448","scientist",47508,309,41,7175,67,41,13027,143,41,3.69768162350995
"838","Jevons, William",1835,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q312546","philosopher",43684,360,33,NA,NA,NA,NA,NA,NA,1.52096339439558
"839","Dedekind ,  Richard",1831,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q76556","scientist",14265,383,52,14447,158,52,8435,160,52,3.95755781537581
"840","Boscovich, Roger",1711,"mathematicians","https://www.wikidata.org/wiki/Special:EntityPage/Q310757","scientist",47664,380,39,15048,114,39,19203,94,39,3.8433889943336
"841","Huygens, Christiaan",1629,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q39599","scientist",80275,1144,88,19346,356,88,23869,517,88,8.51006667086571
"842","Carpenter, Nathanael",1589,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q4215700","philosopher",4025,20,2,NA,NA,NA,NA,NA,NA,0.0791132126983001
"843","Arnauld, Antoine",1612,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q353887","theologian",11092,160,25,7225,75,25,19144,211,25,2.34514066274936
"844","Bardin, Pierre",1590,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3383867","writer",4001,39,4,NA,NA,NA,3565,26,4,0.28297346258693
"845","Rohault, Jacques",1618,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3098636","scientist",4810,36,9,2798,12,9,10407,32,9,0.792332861605566
"846","Piscopia, Elena",1646,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q466851","scientist",9993,101,29,NA,NA,NA,11397,44,30,1.44002930547342
"847","Bovelles, Charles",1479,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q1066534","philosopher",9444,48,10,NA,NA,NA,13002,42,10,0.742123325099496
"848","Mordente, Fabrizio",1532,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1390868","scientist",3929,14,4,7359,16,4,5452,21,4,0.491872603054749
"849","Frisius, Gemma",1508,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q455406","scientist",8365,101,20,9577,51,20,8746,48,20,1.6263123508241
"850","Lax, Gaspar",1487,"Iberia","https://www.wikidata.org/wiki/Special:EntityPage/Q1495249","scientist",2390,13,5,1788,5,5,1568,13,5,0.349500496565503
"851","Recorde, Robert",1512,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q318192","scientist",9091,129,28,2905,16,28,3367,30,28,1.82980554793019
"852","Dee, John",1527,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q201484","philosopher",65121,1046,45,33484,148,45,47301,158,46,5.77408851564413
"853","Ramus, Petrus",1515,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q376124","philosopher",21267,170,20,NA,NA,NA,38020,160,20,1.89330049930915
"854","Cusa, Nicholas",1401,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q154751","scientist",33488,582,59,110378,636,59,30314,268,59,7.32416890416541
"855","Patricius, Franciscus",1529,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q435300","philosopher",12705,108,23,NA,NA,NA,10528,22,24,1.23964811222216
"856","(scientist), Nicholas",1570,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q7025548","philosopher",5874,21,2,NA,NA,NA,NA,NA,NA,0.110244315271144
"857","(philosopher), Thomas",1621,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q3397209","philosopher",6956,68,6,NA,NA,NA,NA,NA,NA,0.232227621171175
"858","Boate, Arnold",1606,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q4794967","philosopher",5906,22,1,NA,NA,NA,NA,NA,NA,0.0940340093557755
"859","Heurnius, Otto",1577,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q556932","scientist",3009,19,5,NA,NA,NA,NA,NA,NA,0.114078429178235
"860","Priestley ,  Joseph",1733,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q159636","philosopher",115865,2662,67,21325,172,67,109112,295,67,9.82721389968195
"861","Brisson, Mathurin",1723,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q299547","scientist",6262,268,33,NA,NA,NA,NA,NA,NA,0.838489266087989
"862","Barbapiccola, Giuseppa",1702,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1992211","linguist",5896,29,9,NA,NA,NA,NA,NA,NA,0.238716295540858
"863"," Rousseau ,  Jean-Jacques ",1712,"Genevan","https://www.wikidata.org/wiki/Special:EntityPage/Q6527"," philosopher ",139492,4065,129,80415,1512,129,242972,2874,131,22.5280100511097
"864"," Ruskin ,  John ",1819,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q179126"," writer ",159745,1969,60,33053,239,60,NA,NA,NA,6.95318050911506
"865","Abarbanel, Isaac",1437,"Iberia","https://www.wikidata.org/wiki/Special:EntityPage/Q319902","",25683,274,27,NA,NA,NA,19887,67,27,1.89208195534909
"866","Achillini ,  Alessandro",1463,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q949162","",9117,62,15,NA,NA,NA,2254,21,15,0.736280683251456
"867","Agricola, Rodolphus",1443,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q365557","",14468,87,22,NA,NA,NA,3823,28,22,1.11544608598728
"868","Albo ,  Joseph",1380,"Iberia","https://www.wikidata.org/wiki/Special:EntityPage/Q559622","",12284,149,17,NA,NA,NA,NA,NA,NA,0.571121739639811
"869","Alemanno ,  Yohanan",1435,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q4022814","",5017,41,5,NA,NA,NA,2862,8,5,0.29977902342864
"870","Biel ,  Gabriel",1418,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q61369","",14519,47,15,NA,NA,NA,3343,11,15,0.81528582877365
"871","Biglia, Andrea",1395,"philosophers","https://www.wikidata.org/wiki/Special:EntityPage/Q4754973","",5770,17,2,NA,NA,NA,NA,NA,NA,0.105612995831926
"872","Caxaro, Pietru",1400,"Malta","https://www.wikidata.org/wiki/Special:EntityPage/Q267687","",83335,26,8,NA,NA,NA,NA,NA,NA,1.49228955842566
"873","Kostenets, Constantine",1380,"Bulgaria","https://www.wikidata.org/wiki/Special:EntityPage/Q1782745","",7455,91,12,NA,NA,NA,NA,NA,NA,0.362030693644932
"874","Medigo, Elia",1460,"Byzantine Empire","https://www.wikidata.org/wiki/Special:EntityPage/Q463405","",7383,74,5,NA,NA,NA,4376,21,5,0.402871999053411
"875","Ficino, Marsilio",1433,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q192374","",19991,648,49,55293,271,49,14276,189,49,4.99676497089592
"876","Ryun, Ha",1347,"Joseon","https://www.wikidata.org/wiki/Special:EntityPage/Q496753","",3122,19,6,NA,NA,NA,NA,NA,NA,0.133403130753107
"877","Heynlin, Johann",1430,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q326684","",6956,36,5,NA,NA,NA,6225,15,5,0.385750216807428
"878","Dalson, Hong",1415,"Joseon","https://www.wikidata.org/wiki/Special:EntityPage/Q11287139","",1662,15,2,NA,NA,NA,NA,NA,NA,0.036609681628451
"879","Hong ,  Yoon-sung",1425,"Joseon","https://www.wikidata.org/wiki/Special:EntityPage/Q484795","",2769,31,4,NA,NA,NA,NA,NA,NA,0.101429766710362
"880","Arama, Isaac",1420,"Iberia","https://www.wikidata.org/wiki/Special:EntityPage/Q1689684","",5036,98,4,NA,NA,NA,NA,NA,NA,0.187636275257113
"881","Leon, Judah",1422,"philosophers","https://www.wikidata.org/wiki/Special:EntityPage/Q669640","",8738,37,3,NA,NA,NA,9209,127,3,0.549662809888015
"882","Mair ,  John",1467,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q579194","",20960,97,12,NA,NA,NA,NA,NA,NA,0.588458318687666
"883","Motokiyo, Zeami",1363,"Japan","https://www.wikidata.org/wiki/Special:EntityPage/Q169352","",16649,155,55,NA,NA,NA,NA,NA,NA,1.31100983164398
"884","Nigri ,  Peter",1434,"philosophers","https://www.wikidata.org/wiki/Special:EntityPage/Q744494","",4667,31,4,NA,NA,NA,NA,NA,NA,0.132636169129094
"885","Mirandola, Giovanni",1463,"Duchy of Mirandola","https://www.wikidata.org/wiki/Special:EntityPage/Q182128","",38545,914,52,NA,NA,NA,34490,324,52,4.00546067015807
"886","Pizan, Christine",1360,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q234816","",43757,645,44,12972,112,44,44163,250,44,4.7764319745447
"887","Pomponazzi, Pietro",1462,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q318787","",6807,65,24,NA,NA,NA,7587,45,24,1.11991841966782
"888","Qualle ,  Matthias",1470,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q338876","",1393,12,2,NA,NA,NA,NA,NA,NA,0.0299958217318733
"889","Bakuvi, Seyid",1410,"Turkey","https://www.wikidata.org/wiki/Special:EntityPage/Q2024702","",5167,14,5,NA,NA,NA,NA,NA,NA,0.145907956767547
"890","(philosopher), Gaetano",1387,"philosophers","https://www.wikidata.org/wiki/Special:EntityPage/Q5516719","",2237,22,2,NA,NA,NA,NA,NA,NA,0.0511760903049129
"891","Braccesi, Alessandro",1445,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q2832756","",8152,4,3,NA,NA,NA,2599,7,3,0.250382477750111
"892","Ames, William",1576,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q1374720","",11306,102,11,NA,NA,NA,NA,NA,NA,0.415914801295084
"893","d%27Aragona, Tullia",1510,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q444628","",10722,31,11,NA,NA,NA,12329,30,11,0.758372894342507
"894","Bacon ,  Francis",1561,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q37388","",73258,3479,102,NA,NA,NA,32671,432,102,8.29717173022342
"895","(philosopher), Robert",1553,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q3434493","",1951,13,4,NA,NA,NA,NA,NA,NA,0.0748342239406479
"896","Bodin ,  Jean",1530,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q190944","",57629,214,46,25944,143,46,141418,289,46,6.47430432448944
"897","Bruno ,  Giordano",1548,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q36330","",82792,786,101,36042,450,101,56712,426,101,9.6797767124038
"898","Cajetan, Thomas",1469,"philosophers","https://www.wikidata.org/wiki/Special:EntityPage/Q435853","",16300,349,25,NA,NA,NA,NA,NA,NA,0.922954993193199
"899","Case ,  John",1539,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q6225424","",6422,15,1,NA,NA,NA,NA,NA,NA,0.0974055274647919
"900","Dorn, Gerhard",1530,"Belgium","https://www.wikidata.org/wiki/Special:EntityPage/Q900717","",4085,49,8,NA,NA,NA,NA,NA,NA,0.206080435332389
"901","Falkener, Micha%C5%82",1460,"Poland","https://www.wikidata.org/wiki/Special:EntityPage/Q6836003","",6860,19,3,NA,NA,NA,NA,NA,NA,0.142461956829951
"902","Diacceto, Francesco",1446,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3749759","",4214,19,4,NA,NA,NA,NA,NA,NA,0.116423926964738
"903","Genua, Marcantonio",1491,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3845887","",1243,15,2,NA,NA,NA,NA,NA,NA,0.0297205970059803
"904","Goclenius, Rudolph",1547,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q64272","",7658,65,16,NA,NA,NA,3896,17,16,0.76643762297535
