"","Names","Birth_dates","Countries","Wikidata","Occupation","bytes_english","Quotations_english","languages_english","bytes_german","Quotations_german","languages_german","bytes_french","Quotations_french","languages_french","pca"
"1227","Legrenzi, Giovanni",1626,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q354947"," composer ",NA,NA,NA,7746,67,21,6346,61,21,1.97615582565783
"1228","Leo, Leonardo",1694,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q316735"," composer ",6826,121,24,4107,115,24,9594,90,24,3.38959084852864
"1229","Leonarda, Isabella",1620,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q434748"," composer ",NA,NA,NA,2624,23,11,NA,NA,NA,0.469339819094801
"1230","Leoni, Giovanni",1600,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1267018"," composer ",NA,NA,NA,1935,6,2,NA,NA,NA,0.137231560746853
"1231","(HRR), Leopold",1640," Austria ","https://www.wikidata.org/wiki/Special:EntityPage/Q150494"," composer ",NA,NA,NA,61506,1824,63,22644,817,63,11.7740681521137
"1232","Leyding, Georg",1664,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q465319"," composer ",2265,13,8,1961,22,8,4397,7,8,1.04612988807935
"1233","Liberati, Antimo",1617,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q578134"," composer ",NA,NA,NA,2406,14,6,NA,NA,NA,0.291113871576741
"1234","(Komponist), Christian",1654,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1080826"," composer ",NA,NA,NA,5464,11,2,NA,NA,NA,0.263888380297543
"1235","Lilius, Franciszek",1600,"Poland","https://www.wikidata.org/wiki/Special:EntityPage/Q925972"," composer ",NA,NA,NA,1882,11,5,NA,NA,NA,0.237329195671564
"1236","Lilius, Wincenty",1570,"Poland","https://www.wikidata.org/wiki/Special:EntityPage/Q2583347"," composer ",NA,NA,NA,2062,8,2,NA,NA,NA,0.144935919232488
"1237","Linike, Johann",1680,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q14632947"," conductor ",NA,NA,NA,6222,7,2,NA,NA,NA,0.282322003172649
"1238","Lipowsky, Thadd%C3%A4us",1738,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q37930530","",NA,NA,NA,4789,11,1,NA,NA,NA,0.210240124475031
"1239","Literes, Antonio",1673,"Iberia","https://www.wikidata.org/wiki/Special:EntityPage/Q606020"," composer ",3055,47,9,3310,14,9,4147,28,9,1.29247352663322
"1240","Locatelli, Pietro",1695,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q124772"," composer ",14879,95,30,19028,83,30,6290,59,30,4.49077617471021
"1241"," Locke ,  Matthew ",1621,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q947941"," composer ",NA,NA,NA,6108,22,15,3319,31,15,1.33113528173198
"1242","Gant, Jean-Baptiste",1688,"Belgium","https://www.wikidata.org/wiki/Special:EntityPage/Q1347001"," composer ",3295,27,7,3038,24,7,1119,17,7,1.01180400317763
"1243","Loeillet, John",1680,"Belgium","https://www.wikidata.org/wiki/Special:EntityPage/Q1319135"," composer ",2917,30,9,4576,14,9,3898,21,9,1.28576870193077
"1244","Logroscino, Nicola",1698,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1671230"," composer ",1809,24,11,7238,15,11,NA,NA,NA,1.04390747728107
"1245","Lonati, Carlo",1645,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1041828"," composer ",5635,16,6,3977,17,6,7553,16,6,1.10969860881165
"1246","Lorente, Andr%C3%A9s",1624,"Iberia","https://www.wikidata.org/wiki/Special:EntityPage/Q524383"," composer ",NA,NA,NA,2233,8,2,NA,NA,NA,0.150654338317203
"1247"," Lorentz ,  Johan ",1610,"Scandinavia","https://www.wikidata.org/wiki/Special:EntityPage/Q467793"," composer ",NA,NA,NA,1733,19,5,NA,NA,NA,0.246175861551784
"1248","Lorenzani, Paolo",1640,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q734825"," composer ",3081,21,5,3843,12,5,44896,27,5,1.60898884411144
"1249","Losinthal, Johann",1650," Czech Republic ","https://www.wikidata.org/wiki/Special:EntityPage/Q692830"," composer ",5877,20,7,6000,27,7,NA,NA,NA,0.902099817039938
"1250","Lotti, Antonio",1667,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q168345"," composer ",9067,125,23,15991,105,23,4365,102,23,3.69419089659332
"1251","L%C3%B6wenstern, Christian",1701,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q14191082"," painter ",NA,NA,NA,3771,9,1,NA,NA,NA,0.172739792863781
"1252","L%C3%BCbeck, Vincent",1654,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q62383"," composer ",13644,40,13,6946,65,13,4215,30,13,2.22536666898339
"1253","Luka%C4%8Di%C4%87, Ivan",1585," Croatia ","https://www.wikidata.org/wiki/Special:EntityPage/Q960880"," composer ",NA,NA,NA,1398,16,5,NA,NA,NA,0.229787092491511
"1254","Lulier, Giovanni",1662,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3767582"," composer ",NA,NA,NA,3312,9,5,7054,9,5,0.590012264865813
"1255","Lully, Jean-Baptiste",1632,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q1192"," composer ",31520,703,59,62456,426,59,36233,893,60,13.3777108423067
"1256","Lupo, Thomas",1571,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q353855"," composer ",3722,31,5,3273,8,5,NA,NA,NA,0.596418700430693
"1257","Lustig, Jacob",1706,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q1677671"," composer ",NA,NA,NA,3685,22,4,NA,NA,NA,0.28556325515308
"1258","Mace, Thomas",1613,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q2425975"," musician ",NA,NA,NA,3545,14,3,NA,NA,NA,0.235976577700053
"1259","Maichelbeck, Franz",1702,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q15810189"," organist ",NA,NA,NA,2738,10,1,NA,NA,NA,0.139923863765143
"1260","Majo, Giuseppe",1697,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q556304"," composer ",1922,25,9,3304,14,9,4122,11,9,1.18145159746729
"1261"," Mancini ,  Francesco ",1672,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1356310"," composer ",1612,32,10,8172,31,10,7804,28,10,1.57685474469017
"1262","Manelli, Francesco",1594,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q326934"," composer ",NA,NA,NA,3055,9,7,1559,24,7,0.651543982476792
"1263","Manfredini, Francesco",1684,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q116337"," composer ",4866,45,15,6267,39,15,9517,36,15,2.17405787453667
"1264","(Komponist), Giuseppe",1710,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1528408"," composer ",NA,NA,NA,4126,9,3,5558,16,3,0.483376786097221
"1265","Mannelli, Carlo",1640,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q328112"," composer ",NA,NA,NA,2748,8,4,2913,16,4,0.452352276147608
"1266"," Marais ,  Marin ",1656,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q213519"," composer ",10627,173,31,11233,72,31,13931,179,31,4.71952722971044
"1267","Marcello, Alessandro",1673,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q336137"," composer ",3738,72,23,4451,37,23,2702,38,23,2.74866870299601
"1268","Marcello, Benedetto",1686,"früher","https://www.wikidata.org/wiki/Special:EntityPage/Q312784"," composer ",11162,135,25,10444,76,25,5331,81,25,3.68961965857648
"1269","(Komponist), Joan",1582,"Iberia","https://www.wikidata.org/wiki/Special:EntityPage/Q1690763"," composer ",NA,NA,NA,2115,15,2,NA,NA,NA,0.158809003922473
"1270"," Marchand ,  Louis ",1669,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q448822"," composer ",15198,61,21,3681,57,21,11510,79,21,3.19486906715056
"1271","Marchitelli, Pietro",1643,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q2094445"," composer ",NA,NA,NA,3208,10,4,NA,NA,NA,0.248867802713789
"1272"," Marini ,  Biagio ",1594,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q369787"," composer ",NA,NA,NA,3790,39,11,6939,30,11,1.0911129987612
"1273"," Marino ,  Carlo ",1670,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1041842"," composer ",NA,NA,NA,3175,6,3,NA,NA,NA,0.209774008282016
"1274","Marotta, Erasmus",1578,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3731086"," composer ",NA,NA,NA,4154,3,1,3132,5,4,0.371898314179909
"1275","Mart%C3%AD, Josep",1719,"Iberia","https://www.wikidata.org/wiki/Special:EntityPage/Q1706294"," composer ",NA,NA,NA,2679,21,2,NA,NA,NA,0.188041791031443
"1276"," Martini ,  Giovanni ",1706,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q283651"," composer ",7130,141,26,5667,109,26,4646,98,26,3.59017265583846
"1277","Mascitti, Michele",1664,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q580206"," composer ",2654,12,9,3013,20,9,2523,19,9,1.18310469899985
"1278","(Komponist), Jean-Baptiste",1700,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q1684670"," composer ",1916,12,2,1799,9,2,NA,NA,NA,0.278485652411376
"1279","Matho, Jean-Baptiste",1663,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q931526"," composer ",1193,18,5,2035,9,5,2991,16,5,0.713194522757115
"1280","Matteis, Nicola",1650,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q952236"," composer ",NA,NA,NA,5275,19,8,2314,8,8,0.776662724763733
"1281","Mattheson, Johann",1681,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q170333"," composer ",5945,171,24,16716,241,24,12711,81,24,4.09370615981794
"1282","Maxylewicz, Wincenty",1685,"Poland","https://www.wikidata.org/wiki/Special:EntityPage/Q2583353"," composer ",NA,NA,NA,1389,10,3,NA,NA,NA,0.156962988804068
"1283","Mazak, Alberich",1609," Austria ","https://www.wikidata.org/wiki/Special:EntityPage/Q327086"," composer ",NA,NA,NA,3910,8,6,NA,NA,NA,0.331037170240803
"1284","Mazzocchi, Domenico",1592,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q926744"," composer ",NA,NA,NA,1759,22,8,3248,23,8,0.72080141483378
"1285","Mazzocchi, Virgilio",1597,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q375733"," composer ",NA,NA,NA,2719,20,9,3292,15,9,0.791983177870692
"1286","Mazzoni, Antonio",1717,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q175202"," composer ",2010,19,6,4367,18,6,NA,NA,NA,0.641403190279708
"1287","Meck, Joseph",1690,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q3810250"," composer ",NA,NA,NA,7150,11,2,NA,NA,NA,0.320269986009986
"1288","Meder, Johann",1649,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q466780"," composer ",4204,20,8,2695,22,8,NA,NA,NA,0.79043932209003
"1289","Meister, Johann",1655,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1410445"," composer ",NA,NA,NA,4093,18,1,NA,NA,NA,0.199065864753024
"1290","Melani, Alessandro",1639,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q2622497"," composer ",NA,NA,NA,2705,18,5,NA,NA,NA,0.276951886766401
"1291","Melcl, Ji%C5%99%C3%AD",1624," Czech Republic ","https://www.wikidata.org/wiki/Special:EntityPage/Q1689741"," composer ",NA,NA,NA,2142,11,2,NA,NA,NA,0.152797221236609
"1292","Mele, Giovanni",1701,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1525897"," composer ",NA,NA,NA,4243,18,2,NA,NA,NA,0.235157570754045
"1293","Menault, Pierre",1642,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2093680"," composer ",NA,NA,NA,2872,10,2,NA,NA,NA,0.175480513009701
"1294","Merula, Tarquinio",1595,"Komponist","https://www.wikidata.org/wiki/Special:EntityPage/Q1279875"," composer ",NA,NA,NA,4063,24,13,NA,NA,NA,0.581341256688259
"1295","M%C3%A9tru, Nicolas",1610,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q450147"," composer ",4007,7,5,2076,12,5,2125,5,5,0.753592012955927
"1296","M%C3%AD%C4%8Da, Franti%C5%A1ek",1694," Czech Republic ","https://www.wikidata.org/wiki/Special:EntityPage/Q241200"," composer ",2352,19,8,1863,13,8,NA,NA,NA,0.685035800316495
"1297","Michael, Tobias",1592,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q882116"," composer ",NA,NA,NA,4095,56,5,5732,43,5,0.765263480400964
"1298"," Michel ,  Joseph ",1679,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q1707636"," composer ",5370,14,3,2413,9,3,978,14,3,0.628188246050654
"1299","Michna, Adam",1600," Czech Republic ","https://www.wikidata.org/wiki/Special:EntityPage/Q350426"," writer ",NA,NA,NA,4096,22,11,NA,NA,NA,0.516836367948933
"1300","Mielczewski, Marcin",1600,"Poland","https://www.wikidata.org/wiki/Special:EntityPage/Q121900"," conductor ",NA,NA,NA,1988,14,8,NA,NA,NA,0.339286611632442
"1301"," Molitor ,  Valentin ",1637," Switzerland ","https://www.wikidata.org/wiki/Special:EntityPage/Q1447362"," composer ",NA,NA,NA,1904,9,2,2861,4,3,0.298572130664229
"1302","Molter, Johann",1696,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q651321"," composer ",2439,37,16,5998,35,16,4732,22,16,2.04154292727088
"1303","Mondonville, Jean-Joseph",1711,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q371862"," composer ",8142,106,17,6171,52,17,9918,127,17,2.81723019252898
"1304","Monferrato, Natale",1603,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1660772"," composer ",NA,NA,NA,3810,15,6,NA,NA,NA,0.339793774697097
"1305","Montalbano, Bartolomeo",1600,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q809502"," composer ",NA,NA,NA,3021,7,3,NA,NA,NA,0.206352759741645
"1306","Montanari, Antonio",1676,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q603725"," composer ",4759,7,3,3220,12,3,NA,NA,NA,0.480567499412527
"1307","Monteverdi, Claudio",1567,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q53068"," opera composer ",90356,1441,66,19124,677,66,26665,759,66,15.3252426947429
"1308","Monteverdi, Giulio",1573,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q29487"," composer ",NA,NA,NA,2619,9,6,NA,NA,NA,0.289593450944177
"1309","Moratelli, Sebastiano",1640,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q2263302"," composer ",NA,NA,NA,5664,14,2,NA,NA,NA,0.275762607975147
"1310"," Moreau ,  Jean-Baptiste ",1656,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q1684675"," composer ",1568,15,4,2346,16,4,2921,29,4,0.683292087805189
"1311"," Morin ,  Jean-Baptiste ",1677,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q1293198"," composer ",3250,14,3,3408,10,3,27415,41,3,1.12958879874741
"1312","(Hessen-Kassel), Moritz",1572,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q551420"," composer ",NA,NA,NA,12873,398,20,NA,NA,NA,1.74000933056489
"1313","Mossi, Giovanni",1680,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q725358"," composer ",1183,5,6,3440,13,6,NA,NA,NA,0.556995062304157
"1314","Motta, Artemio",1661,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q706647"," composer ",NA,NA,NA,2175,6,2,NA,NA,NA,0.14525741209382
"1315","Moulini%C3%A9, %C3%89tienne",1599,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q205898"," composer ",2549,40,5,2537,14,5,23413,54,5,1.2707203508526
"1316","Mouret, Jean-Joseph",1682,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q960766"," conductor ",7023,83,13,3674,28,13,11825,67,13,2.12141866029443
"1317","Philarmonica, Mrs",1700,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q6929970"," composer ",NA,NA,NA,6355,8,3,NA,NA,NA,0.319573884110527
"1318","Mudge, Richard",1718,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q1693005"," composer ",2623,13,4,3542,14,4,3266,9,4,0.704443458047556
"1319","Muffat, Georg",1653,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q170401"," composer ",NA,NA,NA,7298,91,19,7319,81,19,1.94690669720483
"1320","Muffat, Gottlieb",1690," Austria ","https://www.wikidata.org/wiki/Special:EntityPage/Q695396"," organist ",7114,31,9,3242,43,9,NA,NA,NA,1.01675830941847
"1321"," Müller ,  Johann ",1683,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q15451837"," composer ",NA,NA,NA,3369,9,1,NA,NA,NA,0.159296491857611
"1322","Murcia, Santiago",1673,"Iberia","https://www.wikidata.org/wiki/Special:EntityPage/Q720273"," composer ",7275,26,7,2068,21,7,1218,16,8,1.13466380075518
"1323","Murschhauser, Franz",1663,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q323113"," composer ",3183,19,8,3025,16,8,3216,5,8,1.08294743668334
"1324"," Nasarre ,  Pablo ",1650,"Iberia","https://www.wikidata.org/wiki/Special:EntityPage/Q3816559"," organist ",2400,6,4,1495,5,4,NA,NA,NA,0.39451983068131
"1325","Nathusius, Elias",1628,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1329105"," cantor ",NA,NA,NA,8836,17,1,NA,NA,NA,0.355948079256858
"1326","Naudot, Jacques-Christophe",1690,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q357575"," composer ",2185,9,6,6658,16,6,6737,15,6,1.05862833613057
"1327","Nauwach, Johann",1595,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1695639"," composer ",NA,NA,NA,3111,10,3,4483,2,3,0.394835021228044
"1328","Neander, Joachim",1650,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q445967"," composer ",NA,NA,NA,7795,84,21,NA,NA,NA,1.0584680008429
"1329","Neidhardt, Johann",1680,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1693910"," composer ",NA,NA,NA,8065,40,4,NA,NA,NA,0.463151151566017
"1330","Neri, Massimiliano",1618,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1752063"," organist ",NA,NA,NA,2825,14,4,NA,NA,NA,0.242974572568319
"1331","Neruda, Johann",1707," Czech Republic ","https://www.wikidata.org/wiki/Special:EntityPage/Q567059"," composer ",2754,19,9,1924,15,9,NA,NA,NA,0.766118213482604
"1332","Netti, Giovanni",1649,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q18758527"," composer ",NA,NA,NA,2677,5,4,NA,NA,NA,0.222467242905627
"1333","Neufville, Johann",1684,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1694834"," composer ",NA,NA,NA,2652,11,1,NA,NA,NA,0.138776606439747
"1334","Neunhaber, Andreas",1603,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q125185"," composer ",NA,NA,NA,1065,10,2,NA,NA,NA,0.115052540576496
"1335","Nichelmann, Christoph",1717,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q87989"," composer ",6061,30,4,4139,20,4,NA,NA,NA,0.659208899965888
"1336","Nicolai, Johann",1629,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1695574"," composer ",NA,NA,NA,5207,15,1,NA,NA,NA,0.231133173200064
"1337","Niedt, Friedrich",1674,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q103357"," composer ",5175,8,2,1759,13,2,NA,NA,NA,0.385951170271496
"1338","Nivers, Guillaume-Gabriel",1632,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q716279"," composer ",9231,42,8,13970,34,8,7280,76,8,1.9687950489237
"1339","Ni%C5%BCankowski, Andrzej",1580,"Poland","https://www.wikidata.org/wiki/Special:EntityPage/Q515346"," composer ",NA,NA,NA,1263,8,2,NA,NA,NA,0.118216522456544
"1340","Notari, Angelo",1566,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q2849490"," composer ",NA,NA,NA,3920,4,4,NA,NA,NA,0.262305791932861
"1341","Nozeman, Jacob",1693,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q2272976"," composer ",NA,NA,NA,2764,4,3,NA,NA,NA,0.192572392369136
"1342","O%E2%80%99Carolan, Turlough",1670," Ireland ","https://www.wikidata.org/wiki/Special:EntityPage/Q335838"," composer ",NA,NA,NA,4660,33,22,NA,NA,NA,0.896543556761741
"1343","Orefice, Antonio",1685,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3619971"," composer ",NA,NA,NA,4198,5,5,NA,NA,NA,0.304406624726198
"1344","Aparicio, Jos%C3%A9",1705,"peruanischer","https://www.wikidata.org/wiki/Special:EntityPage/Q1709732"," composer ",NA,NA,NA,1931,12,3,NA,NA,NA,0.178545381910501
"1345","Orgas, Hannibal",1575,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1576154"," composer ",NA,NA,NA,1419,7,2,NA,NA,NA,0.121704653091473
"1346","Orlandini, Giuseppe",1676,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q594181"," composer ",9988,39,7,30078,43,7,NA,NA,NA,1.89376026426187
"1347","Orschler, Johann",1698,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q18626343"," composer ",NA,NA,NA,1900,5,1,NA,NA,NA,0.10325690244232
"1348"," Österreich ,  Georg ",1664,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q91966"," organist ",18664,21,3,44131,54,3,3812,9,3,2.58237977897971
"1349","Oswald, Andreas",1634,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q499837"," composer ",NA,NA,NA,3070,10,2,NA,NA,NA,0.182101840370948
"1350","Pacelli, Asprilio",1570,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q738001"," composer ",NA,NA,NA,2666,14,6,NA,NA,NA,0.299808543869288
"1351"," Pachelbel ,  Johann ",1653,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q76485"," composer ",59500,685,51,8154,214,51,15111,190,50,9.01832497364185
"1352","Pachelbel, Wilhelm",1686,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q481347"," composer ",2848,28,6,4529,10,6,2658,20,6,0.964582178246878
"1353","Pachschmidt, Karlmann",1700," Austria ","https://www.wikidata.org/wiki/Special:EntityPage/Q1733866"," composer ",NA,NA,NA,3740,9,1,NA,NA,NA,0.171703120398131
"1354"," Paganelli ,  Giuseppe ",1710,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1528122"," composer ",NA,NA,NA,6205,15,4,NA,NA,NA,0.357733985112036
"1355","Pagendarm, Johann",1647,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1694820"," cantor ",NA,NA,NA,4790,16,1,NA,NA,NA,0.218916929225308
"1356","Paisible, Jacques",1656,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q513386"," composer ",2010,19,6,2627,9,6,1994,6,6,0.811300623715373
"1357","Pallavicino, Carlo",1630,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q320534"," composer ",NA,NA,NA,3884,23,7,NA,NA,NA,0.387173343029708
"1358","Mealli, Giovanni",1624,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q492632"," composer ",NA,NA,NA,13992,15,8,NA,NA,NA,0.742441615910504
"1359"," Partenio ,  Giovanni ",1633,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1526062"," composer ",NA,NA,NA,2203,17,6,NA,NA,NA,0.289511357200897
"1360","Pasqualini, Marc%E2%80%99Antonio",1614,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q977210"," composer ",NA,NA,NA,5498,22,6,NA,NA,NA,0.408342971688294
"1361","Pasquini, Bernardo",1637,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q355191"," organist ",7972,64,24,15440,49,24,NA,NA,NA,2.44069109651269
"1362","Peders%C3%B8n, Mogens",1585,"Scandinavia","https://www.wikidata.org/wiki/Special:EntityPage/Q962427"," composer ",NA,NA,NA,2141,21,6,NA,NA,NA,0.294352703231995
"1363"," Pedrini ,  Teodorico ",1671,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q181474"," composer ",16891,17,11,3742,10,11,NA,NA,NA,1.40437077503917
"1364","Peerson, Martin",1572,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q559956"," organist ",16080,53,5,1777,16,5,9118,15,5,1.35396681585399
"1365","P%C4%99kiel, Bart%C5%82omiej",1601,"Poland","https://www.wikidata.org/wiki/Special:EntityPage/Q809620"," composer ",NA,NA,NA,3303,12,6,1858,11,6,0.572293973158122
"1366","Pepusch, Johann",1667,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q371825"," composer ",3714,117,19,7378,64,19,3989,46,19,2.61510664770731
"1367","Peranda, Marco",1625,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q824760"," composer ",NA,NA,NA,3419,17,3,NA,NA,NA,0.236949023964694
"1368","Pergolesi, Giovanni",1710,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q185312"," composer ",10576,417,46,17964,276,46,NA,NA,NA,4.82021295621659
"1369","Perti, Giacomo",1661,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q545451"," opera composer ",10857,58,16,8359,57,16,NA,NA,NA,1.80565728818806
"1370","Pescetti, Giovanni",1704,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1526310"," composer ",4680,60,10,3560,45,10,NA,NA,NA,1.04990980596331
"1371","Pesenti, Martino",1600,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1905637"," composer ",NA,NA,NA,2601,10,2,NA,NA,NA,0.166417989197084
"1372","Peter, Christoph",1626,"Lehrer","https://www.wikidata.org/wiki/Special:EntityPage/Q66486235","",NA,NA,NA,1923,12,2,NA,NA,NA,0.147202304623101
"1373","(Komponist), David",1651,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q324155"," composer ",3282,10,4,2947,17,5,22715,23,5,1.14934601898336
"1374","(Komponist), Christian",1677,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q537804"," composer ",4329,42,10,2934,26,10,2392,13,10,1.35971235279291
"1375","Peuerl, Paul",1570,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q872019"," composer ",NA,NA,NA,2831,25,5,NA,NA,NA,0.293266167907755
"1376","Pez, Johann",1664,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q316352"," composer ",5622,29,4,2733,20,4,5250,14,4,0.854488614218007
"1377","Pezel, Johann",1639,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q77220"," composer ",NA,NA,NA,2327,23,11,2956,15,11,0.904521486476058
"1378","(Komponist), Johann",1697,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q216604"," composer ",NA,NA,NA,3844,16,4,NA,NA,NA,0.280508345226849
"1379"," Q47454306 ,  André ",1652,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q362339"," oboist ",7094,15,7,5014,29,7,9591,53,8,1.47311069384243
"1380","Philidor, Anne",1681,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q265834"," composer ",866,18,7,1792,16,7,2238,20,7,0.892934710717048
