"","Names","Birth_dates","Countries","Wikidata","Occupation","bytes_english","Quotations_english","languages_english","bytes_german","Quotations_german","languages_german","bytes_french","Quotations_french","languages_french","pca"
"840","M%C3%A9lingue, %C3%89tienne",1807,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q376342"," sculptor ",2236,15,2,NA,NA,NA,33655,26,2,1.38428715833552
"841"," Ménard ,  Amédée ",1806,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2844687"," sculptor ",3581,6,2,NA,NA,NA,3407,23,2,0.446993664567496
"842","M%C3%AAne, Pierre-Jules",1810,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3383244"," sculptor ",5009,26,4,NA,NA,NA,3164,28,4,0.703792859957009
"843","Michaut, Auguste-Fran%C3%A7ois",1786,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q15970365"," medallist ",24607,13,3,NA,NA,NA,25384,12,3,2.11257853644427
"844"," Millet ,  Aimé ",1819,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q405756"," sculptor ",2481,31,10,NA,NA,NA,12408,132,10,1.71319070965177
"845","Moigniez, Jules",1835,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3188795"," sculptor ",5971,9,3,NA,NA,NA,2527,6,3,0.535942773488183
"846","Moine, Antonin",1796,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2857134"," sculptor ",2568,14,2,NA,NA,NA,8092,20,2,0.557955853569744
"847"," Moreau ,  Mathurin ",1822,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q1805358"," sculptor ",2258,12,8,NA,NA,NA,17264,78,8,1.47344161626886
"848"," Morel ,  Léonard ",1820,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3271523"," sculptor ",3600,12,4,NA,NA,NA,2673,9,4,0.524790935930481
"849"," Moulin ,  Hippolyte ",1832,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3136110"," sculptor ",3659,12,3,NA,NA,NA,7078,7,3,0.590204414865994
"850","Nieuwerkerke, %C3%89milien",1811,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q1232403"," sculptor ",10780,23,8,NA,NA,NA,14553,78,8,1.78340739035818
"851","No%C3%ABl, Louis",1839,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2402078"," sculptor ",2041,7,3,NA,NA,NA,5266,23,3,0.511301626358138
"852","Ottin, Auguste",1811,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q766841"," sculptor ",6992,24,7,NA,NA,NA,5685,40,7,1.12284933927636
"853","Oudin%C3%A9, Eug%C3%A8ne",1810,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3059657"," sculptor ",2659,19,5,NA,NA,NA,5225,43,5,0.778680692174089
"854"," Peiffer ,  Auguste ",1832,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2871250"," sculptor ",625,4,2,NA,NA,NA,1548,2,2,0.174659611467343
"855","Perraud, Jean-Joseph",1819,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2730042"," sculptor ",1906,14,6,NA,NA,NA,3794,36,6,0.73316141883369
"856","Picault, %C3%89mile",1833,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q282808"," sculptor ",2938,16,3,NA,NA,NA,5525,8,3,0.521381098226906
"857","Pr%C3%A9ault, Antoine-Augustin",1809,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2074586"," sculptor ",30950,264,4,NA,NA,NA,17819,61,4,2.93976297134851
"858","Ramey, %C3%89tienne-Jules",1796,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2466214"," sculptor ",2285,32,8,NA,NA,NA,5443,42,8,1.00395119236398
"859","Ramus, Joseph-Marius",1805,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3185317"," sculptor ",3536,8,4,NA,NA,NA,9013,47,4,0.859391281003445
"860","Robert, %C3%89lias",1819,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q8078203"," sculptor ",1297,13,1,NA,NA,NA,NA,NA,NA,0.0600111122789923
"861"," Rodin ,  Auguste ",1840,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q30755"," sculptor ",66384,1872,83,NA,NA,NA,112913,1185,83,20.7531256579691
"862"," Roman ,  Jean ",1792,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3164411"," sculptor ",2040,14,4,NA,NA,NA,5646,15,4,0.578347275941476
"863","Rouillard, Pierre",1820,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q328300"," sculptor ",21288,21,4,NA,NA,NA,8795,45,4,1.64968165745659
"864"," Rude ,  François ",1784,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q346491"," sculptor ",6421,324,22,NA,NA,NA,17102,199,22,3.7567928818173
"865","Ruxthiel, Henri-Joseph",1775,"Belgium","https://www.wikidata.org/wiki/Special:EntityPage/Q3130412"," sculptor ",1788,8,3,NA,NA,NA,NA,NA,NA,0.139185195157679
"866","Saint-Vidal, Francis",1840,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3081750"," sculptor ",2885,6,2,NA,NA,NA,3796,9,2,0.376061757958972
"867","Sappey, Victor",1801,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3557569"," sculptor ",12010,13,3,NA,NA,NA,4070,29,3,0.944964666717049
"868","Schoenewerk, Pierre",1820,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2834020"," sculptor ",1296,9,4,NA,NA,NA,5938,17,4,0.551985373600346
"869","Seurre, Bernard",1795,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2898618"," sculptor ",3473,11,4,NA,NA,NA,4015,22,4,0.609045804531752
"870","Seurre, Charles",1798,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2960770"," sculptor ",2782,6,3,NA,NA,NA,3793,30,3,0.521021690575679
"871","Simart, Pierre-Charles",1806,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3382935"," sculptor ",2305,13,3,NA,NA,NA,6107,30,3,0.588953239347992
"872","Solari, Philippe",1840,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q1597060"," sculptor ",5514,16,4,NA,NA,NA,5805,28,4,0.788865979545915
"873","Tiolier, Nicolas-Pierre",1784,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3339996"," sculptor ",4391,13,4,NA,NA,NA,2984,20,4,0.613029804773147
"874","Tournois, Joseph",1831,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3185687"," sculptor ",2586,6,3,NA,NA,NA,2970,17,3,0.437062247573241
"875","Toussaint, Armand",1806,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q4792709"," sculptor ",1802,10,3,NA,NA,NA,7695,22,3,0.581007858723724
"876"," Valois ,  Achille ",1785,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2823113"," sculptor ",3186,11,2,NA,NA,NA,7985,19,2,0.571411508170776
"877","Valtat, Jules",1838,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3189016"," sculptor ",5752,2,3,NA,NA,NA,5917,7,3,0.623415298358549
"878","Vietty, Jean-Baptiste",1787,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3164481"," anthropologist ",4416,4,3,NA,NA,NA,8396,13,3,0.671006502510498
"879","Achtermann, Wilhelm",1799,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q167917"," sculptor ",2021,15,8,NA,NA,NA,NA,NA,NA,0.335206388832839
"880","Afinger, Bernhard",1813,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q457801"," sculptor ",1500,5,6,NA,NA,NA,NA,NA,NA,0.222705052981725
"881","Albermann, Wilhelm",1835,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q877919"," sculptor ",1145,4,3,NA,NA,NA,NA,NA,NA,0.102502043890985
"882","Bandel, Ernst",1800,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q87997"," architect ",10287,12,5,9559,76,5,NA,NA,NA,2.33597310406551
"883","(sculptor), Hans",1829,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1578582"," sculptor ",5714,5,2,NA,NA,NA,NA,NA,NA,0.270458923204873
"884"," Begas ,  Reinhold ",1831,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q603105"," sculptor ",4835,61,12,NA,NA,NA,3918,29,12,1.36062819840153
"885","Bl%C3%A4ser, Gustav",1813,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q315517"," sculptor ",2518,14,5,NA,NA,NA,NA,NA,NA,0.25229801439389
"886","Donndorf, Adolf",1835,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q364748"," sculptor ",4858,17,10,NA,NA,NA,4205,12,10,1.07219653921724
"887","Fuchs, Peter",1829,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1562754"," sculptor ",3127,3,3,NA,NA,NA,NA,NA,NA,0.187125949032205
"888","Howaldt, Georg",1802,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q882358"," sculptor ",3507,17,4,NA,NA,NA,NA,NA,NA,0.267815932845863
"889"," Kiss ,  August ",1802,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q456366"," sculptor ",2526,28,5,NA,NA,NA,5791,10,5,0.685480553181517
"890","Mengelberg, Friedrich",1837,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q832321"," sculptor ",7202,20,4,NA,NA,NA,NA,NA,NA,0.435960147795345
"891"," Ney ,  Elisabeth ",1833,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q99869"," sculptor ",24546,123,9,NA,NA,NA,2681,7,9,2.02245600376996
"892","Schmidt-Felling, Julius",1835,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q22018782"," sculptor ",5980,6,2,NA,NA,NA,NA,NA,NA,0.284236824046313
"893","Uffrecht, Rudolf",1840,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q16199214"," sculptor ",1933,2,1,NA,NA,NA,NA,NA,NA,0.0643737906166753
"894"," Ungerer ,  Jacob ",1840,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1677659"," sculptor ",8370,10,2,NA,NA,NA,NA,NA,NA,0.397391485567324
"895","Wagm%C3%BCller, Michael",1839,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1929685"," sculptor ",1766,10,6,NA,NA,NA,6237,5,6,0.679384978866044
"896","Wichmann, Ludwig",1788,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1875186"," sculptor ",3250,10,4,NA,NA,NA,1759,6,4,0.464691260804434
"897","Widnmann, Max",1812,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1913734"," sculptor ",8112,33,3,NA,NA,NA,NA,NA,NA,0.469362703404374
"898"," Wolff ,  Albert ",1814,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q286318"," sculptor ",5451,33,8,NA,NA,NA,4734,21,8,1.04271076755164
"899","Zumbusch, Kaspar",1830,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q268977"," sculptor ",2718,34,7,NA,NA,NA,NA,NA,NA,0.372090910423499
"900","Allegretti, Antonio",1840,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3619162"," sculptor ",1374,2,3,NA,NA,NA,NA,NA,NA,0.108257529731595
"901","Angelini, Tito",1806,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3991857"," sculptor ",3190,20,3,NA,NA,NA,NA,NA,NA,0.226166254049903
"902","Argenti, Giosu%C3%A8",1819,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3766011"," sculptor ",2703,8,2,NA,NA,NA,NA,NA,NA,0.145061095930281
"903","Balzico, Alfonso",1825,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3611136"," sculptor ",2883,15,3,NA,NA,NA,NA,NA,NA,0.202056575252072
"904","Baratta, Eumone",1823,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q5409634"," sculptor ",1635,2,1,NA,NA,NA,NA,NA,NA,0.0513294230976218
"905"," Bartolini ,  Lorenzo ",1777,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q693288"," sculptor ",5864,65,15,NA,NA,NA,8210,61,15,1.8828164813476
"906","Baruzzi, Cincinnato",1796,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3677129"," sculptor ",6311,4,4,NA,NA,NA,NA,NA,NA,0.362810031988737
"907","Barzaghi, Francesco",1839,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q924880"," sculptor ",2316,9,6,NA,NA,NA,NA,NA,NA,0.266960941096728
"908"," Bastianini ,  Giovanni ",1830,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q5563693"," artist ",6171,6,4,NA,NA,NA,NA,NA,NA,0.360950347185697
"909","Belliazzi, Raffaele",1835,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q7282504"," sculptor ",2574,7,2,NA,NA,NA,NA,NA,NA,0.137280102303977
"910"," Benvenuti ,  August ",1839,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q16198298"," sculptor ",2088,3,2,NA,NA,NA,NA,NA,NA,0.107469319159738
"911"," Benzoni ,  Giovanni ",1809,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q434452"," sculptor ",1790,27,4,NA,NA,NA,NA,NA,NA,0.214000321693489
"912","Bergonzoli, Giulio",1822,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q19560075"," sculptor ",1282,5,1,NA,NA,NA,NA,NA,NA,0.0422803504057303
"913"," Bianchi ,  Achille ",1837,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q16198343"," sculptor ",2020,2,1,NA,NA,NA,NA,NA,NA,0.0681820455635133
"914"," Bienaimé ,  Luigi ",1795,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1876106"," sculptor ",1559,3,3,NA,NA,NA,NA,NA,NA,0.118489813898393
"915","Bottinelli, Antonio",1827,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3619295"," sculptor ",2671,1,2,NA,NA,NA,NA,NA,NA,0.128720463059895
"916","Brilla, Antonio",1813,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3619308"," sculptor ",4669,5,2,NA,NA,NA,NA,NA,NA,0.224716090797453
"917","Caggiano, Emanuele",1837,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3723898"," sculptor ",2743,4,2,NA,NA,NA,NA,NA,NA,0.138274934648533
"918","Caggiano, Fedele",1804,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3740830"," sculptor ",1738,3,2,NA,NA,NA,NA,NA,NA,0.0921487532816547
"919","Cambi, Ulisse",1807,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q4003057"," sculptor ",3955,11,2,NA,NA,NA,NA,NA,NA,0.206267761050743
"920","Chialli, Giuseppe",1800,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3770307"," sculptor ",1029,2,2,NA,NA,NA,NA,NA,NA,0.0589793933430983
"921"," Chierici ,  Giovanni ",1830,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q21055291"," sculptor ",1539,2,1,NA,NA,NA,NA,NA,NA,0.0471272107424902
"922","Comolli, Giovanni",1775,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3766061"," sculptor ",4142,7,2,NA,NA,NA,NA,NA,NA,0.20591623743779
"923","Consani, Vincenzo",1818,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q7932220"," sculptor ",2929,8,2,NA,NA,NA,NA,NA,NA,0.154953804182986
"924","Corti, Costantino",1823,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q2998386"," sculptor ",5214,6,4,NA,NA,NA,1367,9,4,0.540942680159481
"925","Costoli, Aristodemo",1803,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3622697"," sculptor ",3923,11,4,NA,NA,NA,NA,NA,NA,0.273219895073519
"926","Dupr%C3%A9, Giovanni",1817,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q916057"," sculptor ",8325,48,6,NA,NA,NA,2626,21,6,0.992757324913848
"927","Fabris, Giuseppe",1790,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1528743"," sculptor ",1954,7,5,NA,NA,NA,NA,NA,NA,0.212670121388817
"928","Fantacchiotti, Odoardo",1811,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3880936"," sculptor ",1657,4,2,NA,NA,NA,NA,NA,NA,0.0907374073811091
"929","Fedi, Pio",1816,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1360051"," sculptor ",2683,16,7,NA,NA,NA,2745,20,7,0.747752674181396
"930","Fraccaroli, Innocenzo",1805,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1664147"," sculptor ",2521,3,6,NA,NA,NA,NA,NA,NA,0.263128790752169
"931","Fucigna, Ceccardo",1834,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q5055858"," sculptor ",2518,8,1,NA,NA,NA,NA,NA,NA,0.102786646800337
"932","Gaggini, Giuseppe",1791,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3770743"," sculptor ",2627,4,2,NA,NA,NA,NA,NA,NA,0.133197261386083
"933","Jacometti, Ignazio",1819,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q16063070"," sculptor ",4665,8,2,NA,NA,NA,NA,NA,NA,0.230943810938279
"934","Lanzirotti, Antonio",1839,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q16037760"," sculptor ",2150,1,2,NA,NA,NA,5845,8,2,0.394851395152566
"935","Lista, Stanislao",1824,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3968194"," sculptor ",3472,17,4,NA,NA,NA,5553,16,4,0.648241628299746
"936"," Magni ,  Pietro ",1817,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q51116"," sculptor ",1784,18,6,NA,NA,NA,2368,10,6,0.592621547818996
"937"," Marchesi ,  Pompeo ",1783,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q431992"," sculptor ",3083,18,5,NA,NA,NA,3984,11,5,0.634610782910823
"938","Masini, Girolamo",1840,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3768954"," sculptor ",2309,20,3,NA,NA,NA,NA,NA,NA,0.187602201082499
"939","Minghetti, Angelo",1822,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q16062954"," ceramist ",1784,8,1,NA,NA,NA,NA,NA,NA,0.070657231501728
"940"," Monteverde ,  Giulio ",1837,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q572686"," sculptor ",4073,29,8,NA,NA,NA,7182,18,8,1.04067127308871
"941"," Monti ,  Raffaele ",1818,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q7282537"," writer ",4343,16,5,NA,NA,NA,NA,NA,NA,0.336452363734946
"942","Nencini, Lorenzo",1806,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q23594000"," sculptor ",2839,3,1,NA,NA,NA,NA,NA,NA,0.106166440492324
"943","Pagliaccetti, Raffaello",1839,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3929264"," sculptor ",1912,4,2,NA,NA,NA,NA,NA,NA,0.101899533949427
"944","Pampaloni, Luigi",1791,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3839974"," sculptor ",1724,12,2,NA,NA,NA,NA,NA,NA,0.110744367613401
"945"," Pandiani ,  Constantino ",1837,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q14429634"," sculptor ",1738,1,1,NA,NA,NA,NA,NA,NA,0.0537037759962181
"946","Passaglia, Augusto",1838,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q15698073"," sculptor ",3533,3,2,NA,NA,NA,NA,NA,NA,0.170721369713539
"947","Pazzi, Enrico",1818,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q15918272"," sculptor ",3852,10,6,NA,NA,NA,1913,12,6,0.659099647611877
"948","Pegrassi, Salesio",1812,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q16063482"," sculptor ",1992,1,1,NA,NA,NA,NA,NA,NA,0.06482212951917
"949","Pereda, Raimondo",1840,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1380948"," sculptor ",1833,1,2,NA,NA,NA,NA,NA,NA,0.0920386510432271
"950","Prinzi, Giuseppe",1825,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1528600"," sculptor ",2020,14,9,NA,NA,NA,3500,7,9,0.829934363567474
"951","Rivalta, Augusto",1837,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3629693"," sculptor ",3766,69,2,NA,NA,NA,NA,NA,NA,0.32178236037418
"952"," Romanelli ,  Pasquale ",1812,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q730672"," sculptor ",6302,9,3,NA,NA,NA,1889,7,3,0.533841784864802
"953","Salvini, Salvino",1824,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q13415683"," sculptor ",2783,8,2,NA,NA,NA,NA,NA,NA,0.148562939559558
"954","Sangiorgio, Abbondio",1798,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1159218"," sculptor ",1620,21,5,NA,NA,NA,3067,8,5,0.53636729112234
"955","Sarrocchi, Tito",1824,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q534239"," sculptor ",5993,20,4,NA,NA,NA,2890,13,4,0.668651203612172
"956","Sighinolfi, Cesare",1833,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3665543"," sculptor ",3343,6,4,NA,NA,NA,2338,12,4,0.501373529751212
"957","Solari, Tommaso",1820,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q16062675"," sculptor ",6935,11,3,NA,NA,NA,NA,NA,NA,0.370887871978523
"958","Solitario, Ernesto",1838,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q16200488"," sculptor ",1704,1,1,NA,NA,NA,NA,NA,NA,0.0522154924537757
"959","Sorbilli, Giuseppe",1824,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q16062581"," painter ",2560,2,1,NA,NA,NA,NA,NA,NA,0.0918194900611271
"960","Spertini, Giovanni",1821,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3768173"," sculptor ",3245,4,2,NA,NA,NA,NA,NA,NA,0.160249003422241
"961"," Strazza ,  Giovanni ",1818,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3107344"," sculptor ",1041,11,4,NA,NA,NA,1903,9,4,0.386060208307454
"962","Tabacchi, Odoardo",1831,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3880943"," sculptor ",2018,14,4,NA,NA,NA,5202,13,4,0.55565527227072
"963"," Tadolini ,  Adam ",1788,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q351651"," sculptor ",3456,22,9,NA,NA,NA,2776,15,9,0.91697340908534
"964"," Tadolini ,  Scipione ",1822,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q19569812"," sculptor ",2307,6,2,NA,NA,NA,NA,NA,NA,0.123458428417171
"965","Tenerani, Pietro",1789,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q662727"," sculptor ",3607,45,11,NA,NA,NA,9695,41,11,1.43224090343945
"966","Torreggiani, Camillo",1820,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q14751438"," sculptor ",2720,1,2,NA,NA,NA,NA,NA,NA,0.130865342282826
"967","Trabacchi, Giuseppe",1839,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q16037827"," painter ",1707,2,1,NA,NA,NA,NA,NA,NA,0.0544810823639701
"968"," Trombetta ,  Ezechiele ",1834,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q16030878"," painter ",2009,3,1,NA,NA,NA,NA,NA,NA,0.0698348128385842
"969","Varni, Santo",1807,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3472951"," sculptor ",3651,7,4,NA,NA,NA,3475,7,4,0.534399916235755
"970","Zandomeneghi, Pietro",1806,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q26222289"," sculptor ",1515,3,2,NA,NA,NA,NA,NA,NA,0.0823873641650473
"971"," Bergslien ,  Brynjulf ",1830,"Scandinavia","https://www.wikidata.org/wiki/Special:EntityPage/Q725227"," sculptor ",2528,27,11,NA,NA,NA,NA,NA,NA,0.485539879334266
"972","Rosa, Jo%C3%A3o",1812,"Iberia","https://www.wikidata.org/wiki/Special:EntityPage/Q6298008"," caricaturist ",844,3,3,NA,NA,NA,NA,NA,NA,0.0871920864617372
"973","J%C3%BCrgensburg, Peter",1805,"Russia","https://www.wikidata.org/wiki/Special:EntityPage/Q155856"," sculptor ",3510,72,14,NA,NA,NA,NA,NA,NA,0.727096501929708
"974","Launitz, Robert",1806,"Russian-American","https://www.wikidata.org/wiki/Special:EntityPage/Q7343946"," sculptor ",4752,28,3,NA,NA,NA,NA,NA,NA,0.311613917104292
"975"," Álvarez ,  José ",1768,"Iberia","https://www.wikidata.org/wiki/Special:EntityPage/Q768272"," sculptor ",3498,15,9,NA,NA,NA,2191,13,9,0.877641745990496
"976","Math%C3%A9-Curtz, Philippe",1737,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q3380351"," physician ",NA,NA,NA,NA,NA,NA,3515,15,4,0.254435367092834
"977","Talrich, Jules",1826,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3188927"," sculptor ",NA,NA,NA,NA,NA,NA,21070,10,1,0.687783495499782
"978","Valdambrino, Francesco",1375,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1441285"," painter ",NA,NA,NA,NA,NA,NA,3648,20,5,0.313630046857522
"979","Guardiagrele, Nicola",1385,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1131168"," painter ",2107,12,5,NA,NA,NA,8486,10,5,0.719025632938746
"980","Lourdel, Michel",1577,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3310219"," sculptor ",NA,NA,NA,NA,NA,NA,1743,4,2,0.0841915038445363
"981","Mod%C3%A8ne, Nicoletto",1490,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q10964291"," sculptor ",NA,NA,NA,NA,NA,NA,13778,10,2,0.491057643091336
"982","Buontalenti, Bernardo",1531,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q822980"," painter ",4250,153,13,3277,51,13,3993,63,13,2.96558920144967
"983","Bergamasco), Giovanni",1509,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q723221"," architect ",2604,36,5,NA,NA,NA,4004,25,5,0.70558302035173
"984","Barnuevo, Sebasti%C3%A1n",1619,"Iberia","https://www.wikidata.org/wiki/Special:EntityPage/Q3822204"," painter ",2142,18,4,NA,NA,NA,4864,10,4,0.547497685090502
"985","Audran, Gabriel",1659,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q17628788"," sculptor ",NA,NA,NA,NA,NA,NA,3817,12,1,0.144559123593578
"986"," Benoist ,  Antoine ",1632,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q83151065"," painter ",NA,NA,NA,NA,NA,NA,10499,20,4,0.496277556295786
"987","Chabry, Marc",1660,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q42999295"," sculptor ",NA,NA,NA,NA,NA,NA,7556,11,1,0.260144322547221
"988"," Verdier ,  François ",1651,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q56820"," painter ",3884,20,3,NA,NA,NA,5567,26,3,0.640662220765261
"989"," Ferri ,  Ciro ",1634,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q975452"," painter ",4654,70,8,NA,NA,NA,5903,57,8,1.26009833910998
